HMGCR	MVK
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	ITGB2
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	CTGF
TEAD1	GLI2
TEAD1	BIRC2
TEAD1	BIRC5
TEAD1	AXIN2
TEAD1	NKD1
TEAD1	CCND2
TEAD1	CCND3
TEAD4	CTGF
TEAD4	SNAI2
TEAD4	SOX2
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	GLI2
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	MYC
TEAD3	CCND1
TEAD3	CCND2
TEAD3	CCND3
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	CCND2
TCF7L1	CCND3
TEAD2	CTGF
TEAD2	GLI2
TEAD2	SOX2
TEAD2	AXIN1
TEAD2	AXIN2
TEAD2	NKD1
TEAD2	CCND2
FOXO1	G6PC
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
STAT4	CCND3
STAT5A	SOCS1
STAT5A	CCND3
STAT5B	CCND2
STAT6	PIM1
HNF1A	HNF4G
MITF	TYRP1
TCF7	MITF
TCF7L1	MITF
NFKB1	IL1B
NFKB1	PLAU
NFKB1	TRAF1
NFKB2	TNFSF13B
RELA	GADD45B
RELA	NFKBIA
RELA	PTGS2
RELA	CCL4L1
RELB	ICAM1
RELB	CCL19
PIK3CA	AKT3
PIK3CB	AKT2
PIK3CD	AKT3
PIK3CG	PDPK1
PIK3R1	PDPK1
PIK3R3	PDPK1
RBPJL	HES5
RBPJ	PTCRA
TP53	IGFBP3
TP53	SERPINE1
TP53	SHISA5
TP53	RPRM
TP53	PTEN
STAT3	VEGFA
FOS	PGF
HIF1A	TGFB1
JUN	MMP2
JUN	PGF
NFKB2	XIAP
CREB1	BCL2
CREB3L2	BCL2
CREB5	MCL1
PPARA	ACOX1
PPARD	ANGPTL4
PPARD	ACOX3
PPARG	UCP1
RXRA	FABP1
RXRA	ACADL
RXRA	APOA2
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DQA2
NFYC	HLA-DMB
NFYC	HLA-DOA
MAPK3	NOS2
MAPK3	IL23A
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
MAPK13	TNF
RELA	CEBPB
RELA	CEBPG
RELA	IL1A
RELA	IL18
RELA	IL23A
RFX5	LOC100507709
RFXAP	CD74
MAPK12	IL1A
MAPK12	IL1B
CREB3L2	AQP2
CREB3L3	AQP2
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
SP1	COL4A2
USF1	XRCC6
USF2	ABCA1
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
WT1	ABCB1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
TFAP2A	CDKN1A
SP2	CEACAM1
USF1	CEACAM1
USF2	CEACAM1
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
EGR1	COL2A1
SP3	COL2A1
RARG	CRABP2
NFKB1	CSF1
ETS1	CSF2
USF1	CTSB
USF2	CTSB
SP1	CTSL
CREB1	CYP11A1
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
TFAP2A	CYP11A1
ESR1	EGFR
ESR2	EGFR
NFKB2	EGFR
PPARG	EGFR
NFKB1	ELF3
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
JUN	F3
JUND	F3
JUN	FOSL1
PPARG	GADD45A
RARA	GADD45A
CEBPB	HP
CREB1	HPGD
NFIC	HSPA1A
SP1	HSPA8
SP1	HSPB1
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
NFKB1	MMP3
CEBPB	NFKB1
ETS1	NFKB1
BCL3	NFKB2
JUN	NFKB2
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
SP3	PFKP
NFIC	PLAT
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
MYBL2	RBL1
RARA	S100A8
RARG	S100A9
JUN	SERPINB2
SP1	SERPINE1
MYBL2	SP1
POU2F1	SPP1
TFAP2A	TAF7
NFIC	TFPI2
PAX8	TG
CREB1	TIMP1
STAT1	TIMP1
ATF1	TNF
ETS1	TNF
JUN	TNNC1
MYC	TP53
STAT1	TP53
CREB1	TRH
TP53	TYMS
ERG	VIM
