HMGCR	MVK
YAP1	GLI2
YAP1	ID2
YAP1	ID4
YAP1	CCND1
YAP1	AXIN1
YAP1	NKD1
WWTR1	FGF1
WWTR1	ITGB2
WWTR1	SERPINE1
SMAD1	ID4
SMAD4	ID2
TCF7	SOX2
TCF7	CCND2
TCF7L2	AXIN1
TCF7L2	CCND3
TEAD1	BIRC5
TEAD1	SOX2
TEAD4	CTGF
TEAD4	MYC
TEAD4	AXIN2
TEAD3	CTGF
TEAD3	CCND1
TEAD3	AXIN2
TCF7L1	BIRC2
TCF7L1	AXIN2
TEAD2	GLI2
TEAD2	CCND1
TEAD2	CCND2
SMAD4	SLC2A1
STAT2	CCND2
STAT2	CCND3
STAT3	CCND2
STAT3	SOCS5
PAX6	GCK
RELA	CCL4L1
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
MYC	CKS2
RXRA	APOA2
RXRA	PLTP
RXRB	ACSBG1
RXRG	FADS2
MAX	CDK4
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFYA	LOC100509457
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	IL1B
MAPK9	IL6
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
RFXANK	HLA-DMA
NFATC2	PTGS2
NFATC3	PTGS2
NFATC4	PTGS2
LEF1	JUN
LEF1	MMP7
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
POU2F2	REL
BCL6	ADH6
SP1	ADH6
CEBPA	ADH7
HIF1A	ADM
TFAP2A	ADM
CREB1	ADRA1A
SP1	ADRA1A
TFAP2A	ADRA1A
JUN	ALDOA
SP1	ALDOA
POU2F1	ALDOC
SMAD1	ANKRD1
SMAD3	ANKRD1
E2F1	APAF1
TP53	APCS
SP1	APEX1
USF2	APOC3
ESR1	APOE
PPARG	APOE
USF1	APOE
USF2	APOE
TP53	AQP1
SP3	CDKN1A
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
CREB1	CYP11A1
PPARG	GADD45A
RARA	GADD45A
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
MYC	NME2
JUN	NPPA
JUND	NQO1
HIF1A	NR4A1
MYC	NRAS
CREB1	NRAS
MYB	NRAS
SP3	PFKP
CREB1	PLAT
NFIC	PLAT
EGR1	PLAU
ETS2	PLAU
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
ATF1	PPP2R4
ATF2	PTGS2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
