HMGCR	MVK
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
EGR1	FN1
NFKB1	FN1
RELA	FN1
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
ESR1	GADD45A
NFKB1	GADD45A
POU2F1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
TFAP2A	HMOX1
ETS1	MMP3
ETV4	MMP3
JUN	MMP7
MYC	NME1
TP53	NME1
JUN	NPPA
FOS	NQO1
HIF1A	NR4A1
RELA	NR4A1
CREB1	NRAS
JUN	NRAS
WT1	ODC1
NFIC	PCK2
SP1	PDGFB
ETS2	PLAU
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
NFIC	POLE2
USF2	PTGS2
SPI1	SCARB2
PPARA	SERPINE1
PPARD	SERPINE1
POU2F1	SFTPA1
EGR1	TFPI2
JUN	TFRC
ATF1	TG
CREM	TH
EGR4	TNF
ERG	TNNC1
ETS1	TNNC1
SMAD3	TNNC1
JUN	TXN
HIF1A	VHL
PAX1	VHL
NFKB1	VWF
