HMGCR	MVK
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ATF6B	IL8
EGR3	FASLG
NFKB1	TNF
CREBBP	ENO1
CREBBP	FIGF
CREBBP	SERPINE1
EP300	ENO1
EP300	FIGF
EP300	SERPINE1
HIF1A	ENO1
HIF1A	FIGF
HIF1A	SERPINE1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	LDHA
ARNT	ANGPT4
ARNT	PFKFB1
ARNT	PGK1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	CTGF
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND1
TEAD1	NKD1
TEAD1	CCND2
TEAD4	CTGF
TEAD4	BIRC2
TEAD4	SOX2
TEAD4	AXIN1
TEAD4	AXIN2
TEAD4	CCND2
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	SOX2
TEAD3	CCND3
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	SOX2
TCF7L1	CCND3
TEAD2	CTGF
TEAD2	GLI2
TEAD2	BIRC5
TEAD2	AXIN1
TEAD2	AXIN2
TEAD2	CCND2
SMAD2	SLC2A1
STAT2	PIM1
STAT2	CCND1
STAT2	SOCS1
STAT2	SOCS2
STAT2	SOCS5
STAT3	SOCS4
STAT3	SOCS7
STAT3	MYC
STAT3	CCND1
STAT3	SOCS1
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
STAT4	CCND3
STAT5A	SOCS5
STAT5B	CCND2
HNF1A	HNF4G
LEF1	MITF
RELA	PTGS2
RELA	CCL4L1
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJL	HES5
RBPJ	PTCRA
TP53	IGFBP3
TP53	SHISA5
TP53	RPRM
TP53	PTEN
HIF1A	TGFA
RXRA	ACADL
RXRA	APOA2
RXRB	APOC3
RXRB	OLR1
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DQA2
MAPK3	NOS2
MAPK3	IL23A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	LOC100507709
RFXAP	CD74
MAPK12	IL1B
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	FOSL1
SP1	COL4A2
GLI1	BCL2
ATF1	BCL2
TP53	CAV1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
SP2	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF1	CEACAM6
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
SP3	CTSL
EGR1	EGFR
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
ERG	HMOX1
REL	IL2RA
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
FLI1	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
ATF1	NTS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
E2F4	POLA
JUN	POLA
NFIC	POLA
TFAP2A	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
RARA	S100A8
RARG	S100A9
PPARA	SERPINE1
POU2F1	SPP1
TFAP2A	TAF7
JUN	TFRC
STAT1	TIMP1
ATF1	TNF
ERG	TNNC1
STAT1	TP53
CREB1	TRH
HIF1A	VHL
