HMGCR	MVK
CREBBP	FIGF
CREBBP	SERPINE1
CREBBP	PGF
CREBBP	PGK1
CREBBP	TFRC
CREBBP	VEGFB
EP300	CDKN1B
EP300	ENO1
EP300	FIGF
EP300	SERPINE1
EP300	PGF
EP300	PGK1
EP300	TFRC
EP300	VEGFB
HIF1A	CDKN1B
HIF1A	ENO1
HIF1A	FIGF
HIF1A	SERPINE1
HIF1A	PGK1
HIF1A	SLC2A1
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	FLT1
ARNT	ANGPT1
ARNT	HK2
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
YAP1	BIRC2
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	SNAI2
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	BBC3
WWTR1	ITGB2
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
SOS1	SPRY3
STAT1	SOCS5
STAT3	CCND2
STAT3	SOCS5
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
PAX6	IAPP
PAX6	PDX1
HNF1A	HNF4G
RELA	CCL4L1
PIK3R1	AKT2
PIK3R2	AKT1
RBPJL	HES5
RBPJ	PTCRA
TP53	IGFBP3
TP53	SHISA5
TP53	RPRM
TP53	PTEN
EPAS1	VEGFC
FOS	VEGFA
HIF1A	TGFB1
JUN	MMP9
IRF8	IL12A
CREB1	BCL2
CREB3L3	MCL1
PPARA	APOA1
PPARA	ACOX1
PPARD	PDPK1
PPARG	OLR1
PPARG	UCP1
RXRA	FABP3
RXRA	APOA1
RXRA	APOA2
RXRA	ACADM
RXRA	PLTP
RXRB	ACSBG1
RXRG	FADS2
MAX	CDK4
NFYA	HLA-DQA1
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DPA1
MAPK3	IL18
MAPK3	TNF
MAPK8	IL1A
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK10	IL12A
RFXAP	HLA-DOA
RFXAP	CD74
MAPK12	IL1B
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP1	COL4A2
SP3	ABCA1
USF2	ABCA1
CREB1	ADRB2
USF1	APOC3
USF2	APOC3
ESR1	APOE
PPARG	APOE
USF1	APOE
TP53	AQP1
NFIC	ARG1
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
ATF2	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
REL	CSF2
USF2	CTSB
SP1	CTSL
TFAP2A	CYP11A1
SP3	DNASE2
STAT1	EGFR
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
USF1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
TFAP2A	GH2
USF1	GH2
USF2	GH2
JUN	GJA1
SP1	GJA1
NFIC	GOT1
CEBPA	GPX4
CREM	GPX4
E2F1	HIST1H2AM
CEBPB	HP
CREB1	HPGD
ATF2	IFNG
EGR1	IFNG
REL	IFNG
STAT1	IFNG
STAT5A	IFNG
STAT5B	IFNG
USF1	IFNG
CEBPB	IGF2
EGR1	IGF2
WT1	IGF2
SP1	IGFBP3
SP3	IGFBP3
TFAP2A	IGFBP3
CEBPD	IL1A
SP1	IL1A
CEBPD	IL1B
REL	IL1B
SP1	IL1B
SPI1	IL1B
CREM	IL2
EGR1	IL2
EGR4	IL2
NFKB1	IL2
POU2F1	IL2
STAT1	IL2RA
STAT5A	IL2RA
CEBPB	IL4
POU2F1	IL4
CEBPB	IL5
JUN	IL5
POU2F2	IL5
CEBPA	IL6
CREB1	IL6
NFIC	IL6
USF1	IL6
ETV4	MMP9
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
TFAP2A	POLD2
ATF1	PPP2R4
ATF2	PTGS2
ETV4	PTGS2
ESR1	PTMA
EGR1	PTP4A1
MYBL2	RBL1
SP1	RELA
SP1	RPL15
RARA	S100A8
RARG	S100A9
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
MYBL2	SP1
USF2	SP1
ETV4	SPP1
POU2F1	SPP1
TFAP2A	TAF7
JUN	TFRC
HOXA5	TH
TFAP2A	TH
CREB1	TIMP1
FOS	TIMP1
SMAD3	TIMP1
STAT1	TIMP1
ATF1	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
MYC	TP53
HIF1A	TP53
PAX2	TP53
STAT1	TP53
CREB1	TRH
HIF1A	VHL
NFKB1	VWF
ATF6	XBP1
