HMGCR	MVK
ELK1	BIRC2
ELK1	BIRC3
JUN	CCND2
EGR3	FASLG
FOS	MMP9
NFATC2	TNF
RELA	MMP9
RELA	TNF
CREB3L3	IL8
CREBBP	FIGF
CREBBP	GAPDH
CREBBP	LDHA
CREBBP	PGF
CREBBP	PGK1
CREBBP	TFRC
EP300	FIGF
EP300	GAPDH
EP300	LDHA
EP300	PGF
EP300	PGK1
EP300	TFRC
HIF1A	FIGF
HIF1A	GAPDH
HIF1A	LDHA
HIF1A	PGK1
HIF1A	TFRC
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	FLT1
ARNT	HK2
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	BCL2
ARNT	VEGFA
STAT3	HIF1A
YAP1	BIRC2
YAP1	ID1
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	SNAI2
YAP1	AREGB
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	BBC3
WWTR1	BIRC5
WWTR1	ITGB2
WWTR1	AREG
WWTR1	SERPINE1
SMAD2	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	AXIN2
TEAD1	CCND2
TEAD4	CTGF
TEAD4	SNAI2
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	GLI2
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	CCND2
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	CCND2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	SOX2
TEAD2	AXIN2
TEAD2	CCND2
FOXO1	G6PC
SOS1	SPRED3
SOS1	MYC
STAT2	CCND3
STAT3	CCND2
STAT3	SOCS5
STAT4	SOCS2
STAT4	CCND3
STAT5A	CCND3
STAT5B	SOCS1
STAT5B	CCND2
PAX6	PDX1
HNF1A	HNF4G
MITF	TYR
TCF7L1	MITF
RELA	CCL4L2
RELA	CCL4
RELA	CCL4L1
RELB	CXCL12
PIK3CB	AKT1
PIK3R1	AKT2
PIK3R2	AKT1
PIK3R2	PDPK1
RBPJL	HES5
BBC3	TP53AIP1
BBC3	TP53
TP53	IGFBP3
TP53	STEAP3
TP53	RPRM
TP53	RRM2
TP53	PERP
EPAS1	VEGFC
FOS	VEGFA
HIF1A	TGFB1
JUN	MMP9
IRF8	IL12A
CREB1	BCL2
CREB3L3	MCL1
PPARA	APOA1
PPARA	ACOX1
PPARD	PDPK1
PPARG	OLR1
PPARG	UCP1
RXRA	FABP3
RXRA	GK
RXRA	GK2
RXRA	CYP4A22
RXRA	ACAA1
RXRA	HMGCS2
RXRA	APOA1
RXRA	APOA2
RXRA	ACADM
RXRA	APOC3
RXRA	ILK
RXRA	ACSL5
RXRA	PLTP
RXRB	SORBS1
RXRB	SLC27A4
RXRB	ACSBG1
RXRB	SCD5
RXRG	FADS2
MAX	CDK4
SMAD5	ID1
FOS	IL1B
FOS	CCL5
IRF5	IL1B
IRF5	TNF
MYD88	IFNA6
MYD88	IFNA13
MYD88	IFNA14
NFKB1	CEBPB
NFKB1	IL23A
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DPA1
NFYC	HLA-DQA2
MAPK3	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK10	IL12A
MAPK10	IL12B
RFXAP	HLA-DOA
RFXAP	HLA-DRB1
RFXAP	HLA-DRB3
RFXAP	CD74
RFXANK	HLA-DMA
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
SP1	COL4A2
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREB1	ADRB2
USF1	APOC3
USF2	APOC3
ESR1	APOE
PPARG	APOE
USF1	APOE
TP53	AQP1
ATF1	AQP3
CREB1	AQP3
CREB1	ARG1
SP2	CD14
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
USF1	CTSB
USF2	CTSB
SP1	CTSL
TFAP2A	CYP11A1
SP1	CYP17A1
SP3	CYP17A1
MYC	EIF4E
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
JUN	FOSL1
TFAP2A	GH2
USF1	GH2
USF2	GH2
JUN	GJA1
SP1	GJA1
NFIC	GOT1
POU2F1	HIST2H2BE
FOS	HLA-DRA
TFAP2A	HMOX1
CEBPB	HP
CREB1	HPGD
REL	IFNG
STAT5B	IFNG
EGR1	IGF2
SP3	IGFBP3
SP1	IL1A
SP1	IL1B
EGR1	IL2
POU2F1	IL2
POU2F1	IL4
CEBPB	IL5
JUN	IL5
POU2F2	IL5
CEBPA	IL6
CREB1	IL6
NFIC	IL6
USF1	IL6
TP53	IL8
CEBPA	ITGA2
ERG	MMP3
ETS2	MMP3
FLI1	MMP3
ETV4	MMP9
PPARA	MMP9
PPARG	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
SP1	ODC1
CEBPA	PCK2
E2F4	PCNA
EGR1	PDGFB
NFKB1	PDGFB
SP3	PDGFB
PAX6	PDHX
JUN	PENK
CREM	PLAT
NFIC	PLAT
POU2F1	PLAU
SP1	PLAU
TP53	PLK1
E2F1	POLA
TFAP2A	POLD2
E2F4	POLE2
ATF1	PPP2R4
ATF2	PTGS2
CEBPD	PTGS2
RARB	PTGS2
TFAP2A	PTGS2
ESR1	PTMA
EGR1	PTP4A1
MYBL2	RBL1
RARG	S100A9
NFKB1	SAA2
CEBPA	SERPINC1
ETS1	SLC26A3
CREB1	SLC9A1
MYBL2	SP1
TFAP2A	TAF7
CREB1	TF
POU2F1	TFPI2
HOXA5	TH
TFAP2A	TH
CREB1	TIMP1
ATF1	TNF
CEBPB	TNF
POU2F1	TNF
SP3	TNNC1
SP3	TNPO1
MYC	TP53
CREB1	TRH
FOS	TSHB
USF2	TYMS
NFKB1	VWF
