HMGCR	MVK
TEAD4	AXIN2
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	CCND3
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	CCND3
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN1
TEAD2	AXIN2
TEAD2	CCND2
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
RELA	PTGS2
RELA	CCL4L1
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
FOS	MMP2
NFKB2	BIRC8
RXRA	ACADL
RXRA	APOA2
RXRA	SCD
RXRB	ACSL6
RXRB	HMGCS2
RXRB	APOA1
RXRG	CD36
MAX	CDK6
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFYB	HLA-DQA2
MAPK3	NOS2
MAPK3	IL23A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
RFX5	LOC100507709
MAPK12	IL1B
TCF7	FOSL1
TCF7L2	MMP7
TCF7L2	FOSL1
SP1	CDK1
SP1	CDKN1C
SP1	COL4A2
SP3	ABCA1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
EGR1	CD44
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM6
ATF1	CGA
SPI1	CHI3L1
USF1	CHI3L1
JUN	COL1A1
MYBL2	COL1A1
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
SP3	CTSL
SP3	CYP17A1
PPARG	GADD45A
CEBPB	HP
CREB1	HPGD
ERG	MMP2
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
NFIC	PLAT
ATF1	PLAUR
SP2	PLP1
NFIC	POLE2
TP53	RELA
SP1	SPN
JUN	TIMP1
JUN	TP53
