HMGCR	MVK
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	TIMP1
RELA	HIF1A
YAP1	GLI2
YAP1	BIRC2
YAP1	ID3
YAP1	ID4
YAP1	CCND1
YAP1	SNAI2
YAP1	AXIN2
YAP1	NKD1
WWTR1	FGF1
WWTR1	BBC3
WWTR1	AREG
WWTR1	SERPINE1
SMAD1	ID4
SMAD4	ID2
TCF7	SNAI2
TCF7	SOX2
TCF7	CCND2
TCF7L2	SOX2
TCF7L2	AXIN1
TCF7L2	CCND3
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	SOX2
TEAD1	CCND2
TEAD4	CTGF
TEAD4	MYC
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	CTGF
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	AXIN2
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	AXIN2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	CCND1
TEAD2	AXIN2
TEAD2	CCND2
SMAD4	SLC2A1
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
PAX6	PDX1
HNF1A	HNF4G
RELA	CCL4L1
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
RXRA	ACADM
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DPA1
MAPK3	IL18
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	HLA-DRB1
RFXAP	HLA-DRB3
RFXAP	CD74
MAPK12	IL1B
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
WT1	ABCB1
CREB1	ADRB2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
USF1	FBP1
ESR1	FOS
ESR2	FOS
ETS2	FOS
POU2F1	HIST2H2BE
FOS	HLA-DRA
POU5F1	HMGB2
PPARA	MMP9
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
NFIC	PLAT
EGR1	PLAU
ETS2	PLAU
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
MYBL2	RBL1
RARA	S100A9
RARG	S100A9
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
MYBL2	SP1
NFIC	STMN1
TFAP2A	TAF7
JUN	TFRC
HOXA5	TH
TFAP2A	TH
CREB1	TIMP1
E2F4	TK1
ATF1	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
MYC	TP53
WT1	TP53
CREB1	TRH
HIF1A	VHL
NFKB1	VWF
