HMGCR	MVK
PPARD	ACOX1
PPARG	LPL
PPARG	PCK2
RXRA	EHHADH
RXRA	FABP4
RXRA	APOA1
RXRA	ACADM
MAPK3	NOS2
MAPK3	IL23A
MAPK3	TNF
MAPK8	IL1A
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MAPK12	IL1A
MYB	TSC22D3
MYBL1	TSC22D3
POU2F2	REL
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
SP1	CD99
MYC	CDC25A
E2F1	CDC25A
E2F4	CDC45
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
EGR1	COL2A1
SP3	COL2A1
REL	CSF2
SP3	CTSL
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
POU2F2	HLA-DRA
ATF2	HLA-E
ETS1	HMOX1
FLI1	HMOX1
NFIC	HMOX1
NFKB1	KLK3
PPARD	LIPA
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
ATF1	PLAUR
CREB1	POLD2
TFAP2A	POLD2
ETS1	PPP2R4
ATF4	PTGS2
ESR1	PTMA
SP1	RPL15
PPARA	SERPINE1
ETS1	SLC26A3
ETV4	SPP1
JUN	TFRC
HOXA5	TH
SMAD3	TIMP1
ERG	TNNC1
SP3	TNNC1
PAX2	TP53
HIF1A	VHL
