HMGCR	MVK
RXRA	ACSBG2
RXRA	ACOX2
RXRA	ACOX3
RXRB	CYP4A22
RXRB	ACADM
RXRB	APOC3
RXRB	ILK
RXRB	ANGPTL4
RXRG	EHHADH
IRF7	IFNA8
CREB1	HLA-DRB5
MAPK14	IL6
MAPK14	NOS2
MYD88	IFNA2
MYD88	IFNA6
MYD88	IFNA13
MYD88	IFNA14
MYD88	IFNA16
NFYB	HLA-DPA1
NFYB	HLA-DRB3
NFYB	HLA-DRB4
NFYB	HLA-DRB5
NFYB	CD74
NFYC	LOC100507709
NFYC	HLA-DQA2
MAPK1	TNF
MAPK3	IL18
MAPK8	IL18
MAPK11	IL18
MAPK11	NOS2
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
RFX5	HLA-DQA1
RFX5	HLA-DQA2
RFXAP	HLA-DRB4
MAPK12	IL1A
NFATC2	PTGS2
NFATC3	PTGS2
NFATC4	PTGS2
LEF1	JUN
LEF1	MMP7
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FOS	PLAUR
MYB	TSC22D3
MYBL1	TSC22D3
MYBL2	CDKN1C
NFIC	TINAGL1
SPI1	REL
SPI1	CXCR2
TP53	MKI67
TP53	APAF1
TP53	EPCAM
TP53	HSP90AB1
SP3	ABCA1
USF2	ABCA1
GLI1	BCL2
ATF1	BCL2
BRCA1	BCL2
CEBPA	BCL2
USF2	CALCA
E2F4	CAV1
SP1	CAV1
TP53	CAV1
SP2	CCND1
SP1	CD14
SP1	CD9
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
ATF4	CGA
CREB1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
NFIC	CSNK2A1
NFKB1	CSNK2A1
ETS1	CSNK2B
CEBPB	CSRP1
REL	CSRP1
USF2	CTSB
SP1	CTSL
SP1	DKC1
SP3	DKC1
ETS1	DNTT
SP1	EGFR
STAT5A	EGFR
STAT5B	EGFR
STAT3	FOS
ETS1	FOSL1
ETS2	FOSL1
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
CEBPA	GADD45A
ESR1	GADD45A
NFKB1	GADD45A
POU2F1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
PPARG	GADD45A
RARA	GADD45A
E2F1	HIST1H2AM
ETS1	HMOX1
FLI1	HMOX1
NFIC	HMOX1
NFIC	HRAS
CREB1	ICAM1
CREM	ICAM1
REL	IL2RA
ATF1	JUN
ESR1	JUN
TFAP2A	KRT14
SP3	LCAT
POU2F1	LPL
NFKB1	MAT2A
ETS2	MMP3
FLI1	MMP3
PPARA	MMP9
PPARG	MMP9
SPI1	NFKB1
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
BRCA1	PCNA
FOS	PDHA1
TFAP2A	PLAT
ETS1	PLAU
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
ETV4	PTGS2
REL	PTGS2
USF1	PTGS2
USF1	PTPN6
USF2	PTPN6
SP1	RELA
USF1	S100A6
RARB	S100A8
JUN	SERPINB2
PPARD	SERPINE1
PPARG	SERPINE1
EGR1	SOD1
SP1	SOD1
USF2	SP1
LEF1	SPP1
POU2F2	SPP1
NFIC	TFPI2
ATF1	TG
CREB1	TG
EGR1	THBS1
USF1	THBS1
FOS	TIMP1
SP1	TIMP1
STAT3	TIMP1
ETS1	TNF
ETS1	TNNC1
FLI1	TNNC1
TFAP2A	TNPO1
E2F4	TOP1
HIF1A	TP53
PAX8	TP53
TP53	TP53
TP53	TYMS
PAX1	VHL
TFAP2A	VHL
