HMGCR	MVK
ARNT	PGK1
YAP1	ID3
YAP1	AXIN2
WWTR1	AREG
TCF7	SNAI2
TCF7L2	SOX2
TEAD1	GLI2
TEAD1	CCND2
TEAD4	AXIN1
TEAD3	BIRC5
TP73	BBC3
TEAD2	CTGF
TEAD2	AXIN2
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
PAX6	PDX1
HNF1A	HNF4G
TCF7L1	MITF
RELA	CCL4L2
PIK3CB	AKT1
RBPJ	PTCRA
TP53	SHISA5
TP53	PTEN
HIF1A	TGFB1
RXRA	ACADM
RXRA	AQP7
RXRA	SLC27A1
RXRA	LPL
NFYC	HLA-DMB
NFYC	HLA-DOA
NFYC	HLA-DPA1
MAPK3	IL18
MAPK9	NOS2
MAPK10	IL12A
RFXAP	HLA-DRB1
RFXAP	HLA-DRB3
RFXAP	CD74
MAPK12	IL1B
RFXANK	HLA-DMA
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
USF2	ABCA1
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
WT1	ABCB1
CREB1	ADRB2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
TFAP2A	CYP11A1
STAT1	EGFR
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
CEBPB	F8
AR	F9
CEBPA	F9
NFKB1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUN	FOSL1
POU2F1	HIST2H2BE
FOS	HLA-DRA
CEBPB	HP
ERG	MMP9
ETV4	MMP9
PPARA	MMP9
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
PAX6	PDHX
JUN	PENK
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
MYBL2	RBL1
RARG	S100A9
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
MYBL2	SP1
TFAP2A	TAF7
JUN	TFRC
HOXA5	TH
TFAP2A	TH
CREB1	TIMP1
ATF1	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
MYC	TP53
CREB1	TRH
HIF1A	VHL
