HMGCR	MVK
TEAD1	CCND2
TEAD4	SNAI2
TEAD4	AXIN1
TEAD3	GLI2
TEAD3	BIRC5
TEAD3	CCND2
TP73	BBC3
TCF7L1	CCND2
TEAD2	CTGF
TEAD2	SOX2
TEAD2	AXIN2
FOXO1	G6PC
STAT4	CCND1
STAT4	CCND3
STAT5A	MYC
STAT5A	SOCS1
STAT5A	SOCS2
STAT5A	SOCS5
STAT5B	MYC
STAT5B	CCND2
STAT6	SOCS7
STAT6	PIM1
STAT6	CCND1
HNF1A	HNF4A
HNF1A	HNF4G
TCF7L1	MITF
TP53	SERPINE1
ETS1	IL8
ETS1	MMP1
CREB3	MCL1
CREB3	BCL2
PPARA	SLC27A1
PPARA	LPL
PPARG	ACSL5
PPARG	PLIN1
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DQA2
NFYB	HLA-DRB1
MAPK1	NOS2
MAPK8	IL18
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
RFXAP	CD74
MAPK12	IL1B
RFXANK	HLA-DRB5
RFXANK	CD74
CREB3	AQP2
CREB3L4	AQP2
SP1	COL4A2
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
SP2	CCND1
SP2	CD14
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
SP3	CTSL
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
POU5F1	HMGB2
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
TP53	PTTG1
TP53	RELA
RARG	S100A9
PPARA	SERPINE1
WT1	SOD1
SP1	SPN
TFAP2A	TAF7
JUN	TFRC
USF2	THBS1
JUN	TIMP1
ATF1	TNF
ERG	TNNC1
CEBPB	TOP1
JUN	TP53
CREB1	TRH
HIF1A	VHL
