HMGCR	MVK
EPAS1	TGFB1
EPAS1	TGFB2
MAX	CKS1B
MYC	CDK4
MYC	CKS1B
NFKB2	TRAF2
NFKB2	TRAF5
RELA	NOS2
RELA	CCND1
PPARA	CYP7A1
PPARA	DBI
PPARA	ACSL3
PPARA	ACSL4
PPARG	CYP27A1
PPARG	ACSL1
PPARG	ACSL6
PPARG	GK
RXRA	PLTP
RXRA	CD36
RXRB	ACSBG1
RXRB	SCD5
FOS	IL1B
IRF5	TNF
MYD88	IFNA10
NFKB1	IL23A
NFYB	HLA-DRB1
MAPK8	IL18
MAPK9	NOS2
MAPK10	IL12A
MAPK10	IL12B
RFX5	CD74
RFXAP	LOC100507709
SP1	COL4A2
CREB1	ADRB2
USF1	APOC3
USF2	APOC3
PPARG	APOE
USF1	APOE
USF2	APOE
TP53	AQP1
ATF3	ASNS
ATF4	ASNS
CREB1	ATP1A1
NFKB1	B2M
USF2	CALCA
E2F4	CAV1
SP1	CAV1
SP3	CD14
EGR1	CD44
ESR2	CD68
SPI1	CD68
POU2F2	CD79A
SPI1	CHI3L1
USF1	CHI3L1
JUN	COL1A1
MYBL2	COL1A1
NFIC	COL1A1
REL	CSF2
NFIC	CSNK2A1
NFKB1	CSNK2A1
CEBPB	CSRP1
REL	CSRP1
NFIC	CYP11A1
NFKB1	CYP11A1
SP1	CYP11A1
ETS1	DNTT
CREB1	FN1
EGR1	FN1
NFKB1	FN1
RELA	FN1
JUND	FOSL1
SP1	FOSL1
SMAD4	FSHB
BRCA1	GADD45A
ESR1	GADD45A
NFKB1	GADD45A
POU2F1	GADD45A
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
SP1	GH2
USF1	HMOX1
USF2	HMOX1
NFIC	HSPA1A
SP1	HSPA8
SP1	HSPB1
REL	IL2RA
STAT3	IL2RA
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
CREB1	ODC1
WT1	ODC1
NFIC	PCK2
TP53	PCNA
ELK1	PDGFB
SP1	PDGFB
EGR1	PLAU
ETS2	PLAU
ATF1	PPP2R4
ATF2	PTGS2
USF2	PTPN6
CREB1	REN
SP1	RPL15
PPARD	SERPINE1
PPARG	SERPINE1
SP1	SOD1
ETS1	SPP1
ETV4	SPP1
ATF1	TG
CREB1	TG
USF1	THBS1
JUNB	TIMP1
SMAD3	TIMP1
ETS1	TNNC1
FLI1	TNNC1
E2F4	TOP1
NFIC	TP53
PAX2	TP53
PAX1	VHL
TFAP2A	VHL
