HMGCR	MVK
STAT3	SOCS5
STAT4	CCND3
STAT5B	CCND2
LEF1	MITF
RELA	PTGS2
RELA	CCL4L1
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
RXRA	ACADL
RXRA	APOA2
RXRB	OLR1
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFYB	HLA-DQA2
MAPK8	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
MAPK12	IL1B
TCF7	FOSL1
TCF7L2	MMP7
TCF7L2	FOSL1
SP1	COL4A2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
EGR1	COL2A1
SP3	COL2A1
SP3	CTSL
CEBPB	HP
CREB1	HPGD
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
