GABRA1	PRKCD
VCP	NFKB2
UBQLN1	UBE3A
UBE3A	CEBPA
UBQLN1	ATXN3
ATXN3	CREB1
RAD23B	HIF1A
GAPDH	EP300
UBQLN1	C1QTNF2
C1QTNF2	ARNT
RAD23A	TP53
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	CDK7
CDK7	HSP90AA1
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	HECW2
HECW2	TFAP2A
CUX1	BIN1
BIN1	MYC
CUX1	SATB1
SATB1	EP300
FAM189B	HSPA8
FAM189B	YAP1
YAP1	RUNX1
CUX1	TLE4
TLE4	HDAC1
MYC	CEBPA
MYC	CEBPB
CUX1	RECQL5
RECQL5	CREB1
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
CUX1	EHMT2
EHMT2	TP53
EHMT2	RELB
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
GABRE	BSCL2
BSCL2	PLEKHF2
PLEKHF2	MBIP
MBIP	MYD88
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	KEAP1
KEAP1	HSP90AA1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
TAX1BP1	ITCH
ITCH	JUN
NEDD4	PPARG
PPARG	TFAP2A
NEDD4	YY1
YY1	MYC
NEDD4	ERBB3
ERBB3	EGR1
NEDD4	EPRS
EPRS	POU2F1
GABARAP	ATG7
ATG7	EP300
KEAP1	RELA
TAX1BP1	TRAF6
GABARAP	SQSTM1
SQSTM1	NCOR1
NCOR1	RUNX1T1
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
SMAD3	CEBPA
SMAD3	CEBPB
NEDD4	AKT1
AKT1	CREB1
SQSTM1	HIF1A
SMAD3	CREBBP
GABARAP	DVL2
DVL2	TP53
YY1	RELB
SMAD3	FOS
SQSTM1	MYD88
RUNX1	JUP
RUNX1T1	JUP
NFKB1	BCL2L1
RELA	BCL2L1
JUN	CDK5
TP53	MDM2
NFKB1	IL6
RELA	IL6
CREBBP	ENO2
CREBBP	VEGFA
EP300	ENO2
EP300	VEGFA
HIF1A	ENO2
HIF1A	VEGFA
ARNT	ENO2
ARNT	VEGFA
MYD88	IL6
NFKB1	BCL2A1
NFKB2	ICAM1
NFKB2	CCL19
RELA	BCL2A1
RELB	ICAM1
RELB	CCL19
TP53	SERPINB5
TP53	RPRM
TP53	SIAH1
NFKB1	VEGFA
RELA	VEGFA
FOS	VEGFA
JUN	VEGFA
MYC	VEGFA
NFKB1	TRAF5
NFKB2	BCL2L1
NFKB2	TRAF5
RELA	TRAF5
FOS	IL6
JUN	IL6
NFKB1	CEBPG
RELA	CEBPG
MYC	CCNB1
TFAP2A	CCNB1
USF2	CCNB1
NFIC	GOT1
CEBPA	GPX4
TFAP2A	GPX4
CEBPA	ICAM1
CEBPB	ICAM1
CREB1	ICAM1
JUN	ICAM1
NFKB1	ICAM1
RELA	ICAM1
CEBPA	IL6
CEBPB	IL6
CREB1	IL6
EGR1	IL6
NFIC	IL6
TFAP2A	IL6
TFAP2A	KRT14
EGR1	TFPI2
JUN	TFPI2
NFIC	TFPI2
NFKB1	TFPI2
POU2F1	TFPI2
SP1	TFPI2
SP1	TPI1
