HTR2A	CBL
BTRC	NFKB2
GNAI3	NUCB1
NUCB1	REL
GNAI3	GNB2
GNB2	STAT3
YWHAQ	PSMA3
PSMA3	EGR1
SMAD3	HIF1A
XPO1	ELAVL1
ELAVL1	MITF
WWP2	SMAD7
SMAD7	MYC
SMAD3	SP1
YWHAQ	NCOA1
NCOA1	PPARA
NCOA1	ARNT
S1PR1	PDGFRB
PDGFRB	ETV6
ETV6	FLI1
TRIP6	PTK2
PTK2	TP53
KAT5	EP300
EP300	NFKB1
KAT5	RELA
MDFI	PIN1
PIN1	JUN
EP300	FOS
EP300	STAT1
NR1H2	RXRA
NR1H2	RXRG
MDFI	MYOD1
MYOD1	CREBBP
MDFI	VHL
VHL	HSPA8
KAT5	BCL3
BCL3	NFKB2
BCL3	RELB
MYOD1	STAT3
VHL	HIF1A
KAT5	MYC
VHL	SP1
KAT5	UBE2I
UBE2I	PPARA
KAT5	BRCA1
KAT5	TP53
HTR1D	S1PR1
HTR1E	PSMC4
PSMC4	PSMD10
PSMD10	NFKB1
HTR1E	MEOX2
MEOX2	RELA
HTR1E	PSMC3
PSMC3	TP53
TP53	ETS1
TP53	TFAP2A
RELA	JUN
RELA	FOS
PSMC3	STAT1
MEOX2	KAT5
TP53	ETS2
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
PSMC4	RBBP4
RBBP4	CREBBP
RELA	EP300
PSMC4	DNAJA2
DNAJA2	ERG
RELA	NFKB2
RELA	RELB
RELA	STAT3
PSMC4	PSMA3
PSMC3	HIF1A
PSMC3	EPAS1
EPAS1	MITF
PSMC4	PSMC5
PSMC5	MYC
PSMC5	SP1
RELA	PPARA
HIF1A	ARNT
PSMC4	RAD23B
RAD23B	BRCA1
HTR2C	CALM1
CALM1	DCUN1D1
DCUN1D1	NFKB1
HTR2C	DLG4
DLG4	MDM2
MDM2	RELA
DLG4	ACTN2
ACTN2	SP100
SP100	ETS1
HTR2C	LIN7C
LIN7C	APC
APC	TFAP2A
MDM2	JUN
DLG4	KCNA4
KCNA4	SIRT1
SIRT1	FOS
HTR2C	MPDZ
MPDZ	KIT
KIT	STAT1
MDM2	CDKN1A
CDKN1A	CEBPA
DLG4	ERBB4
ERBB4	TP53
KCNA4	SRC
DLG4	FYN
FYN	NR3C1
NR3C1	RXRB
MDM2	CUL1
CUL1	RXRG
CALM1	AKT1
AKT1	CREB1
CALM1	ESR1
ESR1	CREBBP
MDM2	EP300
DLG4	HGS
HGS	TSG101
HGS	EHMT2
EHMT2	RELB
DLG4	ERBB2
ERBB2	STAT3
ACTN2	SNAI1
SNAI1	EGR1
MDM2	HIF1A
ERBB4	PIAS3
PIAS3	MITF
ESR1	MYC
ESR1	SP1
CALM1	ITPR1
ITPR1	BRCA1
HTR6	COPS5
COPS5	NFKB1
HTR6	ATM
ATM	RELA
HTR6	CLTC
CLTC	EP300
COPS5	JUN
HTR6	MTOR
MTOR	STAT1
ATM	ATF2
ATF2	CEBPA
EP300	RXRA
HTR6	CDK5
CDK5	PPARG
COPS5	CUL1
ATM	CREB1
EP300	CREBBP
MTOR	HSPA4
ATM	DAXX
DAXX	RELB
MTOR	STAT3
ATM	HIF1A
EP300	MYC
EP300	SP1
ATM	BRCA1
ATM	TP53
HTR7	CUL3
CUL3	NFKB1
CUL3	KPNA2
KPNA2	RELA
CUL3	DAXX
DAXX	ETS1
CUL3	NPM1
CUL3	ATF2
ATF2	JUN
ATF2	FOS
CUL3	SMARCA4
SMARCA4	STAT1
CUL3	NCOA3
NCOA3	ETS2
CUL3	SMN1
SMN1	RXRA
CUL3	APP
APP	AKAP13
CUL3	CUL1
ATF2	CREB1
CUL3	CTNNB1
CUL3	GRB2
CUL3	HSPA8
NFKB1	NFKB2
CUL3	RPA2
RPA2	STAT3
CUL3	ELAVL1
CUL3	HSP90AA1
CUL3	YWHAZ
DRD1	RANBP9
RANBP9	NR3C1
NR3C1	NFKB1
RANBP9	ESR1
ESR1	RELA
RANBP9	UBE2I
UBE2I	ETS1
RANBP9	APP
MYC	TFAP2A
NR3C1	JUN
UBE2I	FOS
UBE2I	STAT1
APP	MAPK8
MAPK8	CEBPA
NR3C1	ETS2
UBE2I	RXRA
RANBP9	THRB
THRB	RXRG
NR3C1	CREB1
ESR1	EP300
APP	HSPA8
NR3C1	NFKB2
APP	GSK3B
GSK3B	RELB
ESR1	STAT3
ESR1	HIF1A
UBE2I	MITF
ESR1	TP53
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
EP300	RELA
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
PTK2B	EGFR
DRD5	GNA12
GNA12	APP
PTK2B	SRC
GNA13	PRKAR2A
PRKAR2A	AKAP13
GNA12	HSP90AA1
PPARA	RXRG
EP300	CREB1
MAP3K5	CREBBP
MAP3K5	HSPA4
MAP3K5	TNFAIP3
TNFAIP3	NFKB2
MAP3K5	DAXX
HSP90AA1	STAT3
HSP90AA1	HIF1A
HSP90AA1	SP1
HSP90AA1	TP53
DRD3	EPB41L1
DRD3	GIPC1
GIPC1	OGT
OGT	RELA
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
GIPC1	SH3BP4
SH3BP4	TFAP2A
DRD3	MPDZ
GIPC1	MCM7
MCM7	UBE3A
UBE3A	CEBPA
EPB41L1	COPS3
COPS3	RFWD2
RFWD2	ETS2
GIPC1	MMS19
MMS19	THRB
THRB	RXRB
MCM7	FHL2
FHL2	CREB1
MCM7	HIF1A
HIF1A	CREBBP
DRD3	RDX
RDX	CTTN
CTTN	EP300
RDX	HSPA4
RDX	VCP
VCP	NFKB2
MCM7	RB1
RB1	STAT3
RELA	EGR1
MCM7	EPAS1
RB1	SP1
RB1	ARNT
MMS19	FMNL1
FMNL1	FLI1
COPS5	TP53
DRD4	ARRB2
ARRB2	NFKBIA
NFKBIA	NFKB1
DRD4	STUB1
STUB1	RELA
DRD4	GRB2
ARRB2	NPM1
ARRB2	MAP2K4
MAP2K4	JUN
ARRB2	POLR2E
POLR2E	FOS
ARRB2	STAT1
ARRB2	C1QBP
C1QBP	CEBPA
ARRB2	MAPK1
MAPK1	RXRA
STUB1	NR3C1
ARRB2	RPA1
RPA1	CUL1
ARRB2	AKT1
ARRB2	CSK
CSK	CREBBP
ARRB2	HSPA8
NFKBIA	NFKB2
NFKBIA	RELB
ARRB2	CAPN1
CAPN1	STAT3
STUB1	HIF1A
STUB1	MYC
MAPK1	SP1
ARRB2	CDK3
CDK3	PPARA
C1QBP	PRKCD
PRKCD	FLI1
STUB1	TP53
ADRA1B	AP2M1
AP2M1	CLTC
AP2M1	HSPA8
AP2M1	EPS15
EPS15	TFAP2A
AP2M1	AP1G1
AP1G1	JUN
HSPA8	UBE3A
AP2M1	CSNK2B
CSNK2B	RXRA
AP2M1	SFPQ
SFPQ	NR3C1
SFPQ	PPARG
AP2M1	APC
APC	CREBBP
AP2M1	EEF1A1
EEF1A1	IKBKG
IKBKG	NFKB2
AP2M1	BCR
BCR	RAC1
RAC1	RELB
EP300	STAT3
EP300	HIF1A
CSNK2B	MYC
SFPQ	SP1
EEF1A1	GADD45G
GADD45G	PPARA
CSNK2B	BRCA1
BCR	TP53
ADRA1D	GOPC
GOPC	RELA
RELA	NFKB1
ADRA1D	DTNA
DTNA	ACTB
ACTB	EP300
GOPC	KPNA1
KPNA1	STAT1
GOPC	CDC42
CDC42	KAT5
ADRA1D	SNTB2
SNTB2	ABCA1
ABCA1	NR1H2
ADRA1D	AMFR
AMFR	ATXN3
ATXN3	CREB1
ABCA1	CREBBP
AMFR	HSPA4
RELA	HIF1A
ADRA1D	ERLIN2
ERLIN2	TUBA1A
TUBA1A	MYC
DTNA	NUP62
NUP62	SP1
GOPC	BECN1
BECN1	BRCA1
DTNA	NMT1
NMT1	TP53
ADRA2A	UCHL1
UCHL1	COPS5
ADRA2A	GNAI2
NPM1	RELA
UCHL1	UBE2I
GNAI2	ITCH
ITCH	JUN
ADRA2A	GNB1
GNB1	MTOR
UCHL1	CDK4
CDK4	CEBPA
UCHL1	TP53
GNAI2	MDFI
GNAI2	TRIP6
TP53	CREB1
UCHL1	CTNNB1
CTNNB1	EP300
UCHL1	HSPA8
GNAI2	NUCB1
UCHL1	CDK1
CDK1	RELB
TP53	EGR1
CDK4	MYC
UCHL1	HSP90AA1
GNAI2	SRSF1
SRSF1	PIAS1
PIAS1	FLI1
ADRA2B	UCHL1
TP53	RELA
UBE2I	JUN
CTNNB1	BTRC
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	NFKB1
GPRASP2	AGO1
AGO1	RELA
TXN	TP53
GPRASP2	AP1G1
JUN	FOS
GPRASP2	CCDC8
CCDC8	STAT1
GPRASP2	EIF3E
EIF3E	NCOA3
NCOA3	CEBPA
TXN	NR3C1
GPRASP2	TRIM32
TRIM32	RXRA
TRIM32	RARA
RARA	RXRG
GPRASP2	RPS6KA5
RPS6KA5	CREB1
RPS6KA5	CREBBP
RPS6KA5	EP300
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
NFKB1	RELB
OPRD1	SIAH1
SIAH1	STAT3
HSPA4	HIF1A
TXN	HINT1
HINT1	MITF
EIF3E	FBXW7
FBXW7	MYC
NFKB1	SP1
GPRASP2	AGO2
AGO2	HSP90AA1
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	ARNT
CHRM2	SET
SET	NR3C1
SET	CCNB1
CCNB1	RELA
SET	TP53
CHRM2	Set
Set	Csnk1e
Csnk1e	NACA
NACA	FOS
SET	XPO1
Csnk1e	C1QBP
Set	Cdk4
Cdk4	CTCF
CTCF	RXRA
NR3C1	NCOR2
NCOR2	RXRG
NR3C1	CREBBP
CCNB1	EP300
CHRM2	GPRASP1
SET	APP
NR3C1	STAT3
TP53	HIF1A
TP53	SP1
AKAP13	PPARA
CHRM3	SET
APP	MAPK7
MAPK7	FOS
GSK3B	RXRA
CHRM3	CSNK1A1
CSNK1A1	HSPA4
CSNK1A1	NFKBIA
CSNK1A1	HSP90AA1
MAPK9	JUN
CREBBP	PFKFB1
EP300	PFKFB1
HIF1A	PFKFB1
TEAD1	AXIN2
TEAD3	GLI2
STAT2	CCND1
STAT2	SOCS1
STAT2	SOCS2
STAT2	CCND3
STAT2	SOCS3
STAT5A	SOCS5
STAT6	CCND2
PAX6	IAPP
NFKB1	IL1B
NFKB1	PLAU
NFKB1	TRAF1
NFKB2	TNFSF13B
RELB	ICAM1
PIK3CA	AKT3
PIK3CG	PDPK1
PIK3R2	AKT1
PIK3R3	PDPK1
EPAS1	PDGFB
ETS1	VEGFC
NFKB2	TRAF2
NFKB2	BIRC7
FOXO3	G6PC2
PPARA	CYP7A1
PPARA	FABP1
PPARD	CPT1A
PPARG	CYP27A1
PPARG	ACSL4
RXRA	CYP4A11
RXRB	APOC3
NFYC	LOC100509457
NFYC	LOC101060835
NFYC	HLA-DOB
NFYC	HLA-DQB1
NFYC	HLA-DRA
NFYC	HLA-DRB3
NFYC	HLA-DRB4
PPARG	APOE
USF2	APOE
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
TFAP2C	ESR1
CREB1	F3
FOS	GSTP1
SP1	GYPC
NFIC	HBA2
JUN	MYC
MYB	MYC
MYBL2	MYC
PGR	MYC
