HTR2A	CBL
CALM1	ESR1
ESR1	SP1
HTR2C	DLG4
DLG4	ACTN2
ACTN2	SNAI1
SNAI1	EGR1
DLG4	MDM2
MDM2	JUN
DLG4	ERBB4
ERBB4	TP53
DLG4	HGS
HGS	HSPA8
ERBB4	YAP1
YAP1	RUNX1
ERBB4	NCOR1
NCOR1	RUNX1T1
CALM1	AKT1
AKT1	CREB1
MDM2	CDKN1A
CDKN1A	CEBPA
MDM2	HIF1A
HTR6	COPS5
COPS5	NFKB1
HTR6	CLTC
CLTC	EP300
EP300	SP1
COPS5	HSP90AA1
COPS5	JUN
HTR6	ATM
ATM	TP53
CLTC	XRCC6
XRCC6	POU2F1
EP300	RUNX1
ATM	HDAC1
ATM	CREB1
ATM	ATF2
ATF2	CEBPA
ATM	HIF1A
HTR7	CUL3
CUL3	NFKB1
CUL3	CTNNB1
CUL3	HSP90AA1
CUL3	GRB2
CUL3	ATF2
ATF2	JUN
CUL3	YWHAZ
CUL3	XRCC5
XRCC5	POU2F1
CUL3	SMARCA4
SMARCA4	RUNX1
CUL3	KPNA1
KPNA1	RUNX1T1
ATF2	CREB1
DRD1	RANBP9
RANBP9	NR3C1
NR3C1	NFKB1
RANBP9	ESR1
ESR1	SMURF1
ESR1	EP300
NR3C1	JUN
ESR1	TP53
NR3C1	POU2F1
RANBP9	APP
APP	C9orf41
C9orf41	NR3C2
RANBP9	TRAF6
ESR1	NCOR2
NCOR2	RUNX1T1
NR3C1	CREB1
APP	MAPK8
MAPK8	CEBPA
ESR1	HIF1A
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	SP1
GNA13	PTK2B
PTK2B	VAV1
VAV1	JUN
HSP90AA1	TP53
GNA12	APP
APP	HSPA8
GNA13	PRKAR2A
PRKAR2A	RUNX1T1
EP300	CREB1
HSP90AA1	HIF1A
DRD3	EPB41L1
DRD3	GIPC1
GIPC1	MCM7
MCM7	RB1
RB1	SP1
EPB41L1	COPS3
COPS3	HSP90AA1
GIPC1	OGT
OGT	RELA
RELA	EGR1
COPS5	TP53
EPB41L1	APP
MCM7	FHL2
FHL2	RUNX1
OGT	SIN3A
SIN3A	RUNX1T1
FHL2	CREB1
MCM7	UBE3A
UBE3A	CEBPA
MCM7	HIF1A
DRD4	ARRB2
ARRB2	NFKBIA
NFKBIA	NFKB1
ARRB2	MAPK1
MAPK1	SP1
DRD4	GRB2
ARRB2	MAP2K4
MAP2K4	JUN
DRD4	STUB1
STUB1	TP53
ARRB2	XRCC6
ARRB2	PTGES3
PTGES3	NR3C2
STUB1	RUNX1
ARRB2	HDAC2
ARRB2	AKT1
ARRB2	C1QBP
C1QBP	CEBPA
STUB1	HIF1A
ADRA1B	AP2M1
AP2M1	CLTC
AP2M1	SFPQ
SFPQ	SP1
AP2M1	EEF1A1
EEF1A1	HSP90AA1
AP2M1	AP1G1
AP1G1	JUN
AP2M1	BCR
BCR	TP53
AP2M1	HSPA8
AP2M1	PRKACB
PRKACB	PRKAR2A
HSPA8	UBE3A
EP300	HIF1A
ADRA1D	GOPC
GOPC	RELA
RELA	NFKB1
ADRA1D	DTNA
DTNA	NUP62
NUP62	SP1
GOPC	TGFBR2
TGFBR2	HSP90AA1
DTNA	NMT1
NMT1	TP53
DTNA	MYO1E
MYO1E	CAND1
DTNA	ACTB
ACTB	EP300
GOPC	KPNA1
ADRA1D	AMFR
AMFR	ATXN3
ATXN3	CREB1
GOPC	CDC42
CDC42	KAT5
RELA	HIF1A
ADRA2A	UCHL1
UCHL1	COPS5
UCHL1	CTNNB1
UCHL1	HSP90AA1
UCHL1	TP53
TP53	EGR1
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	JUN
UCHL1	HSPA8
UCHL1	CDK1
CDK1	RUNX1
ITCH	ATN1
TP53	CREB1
UCHL1	CDK4
CDK4	CEBPA
ADRA2B	UCHL1
UCHL1	UBE2I
UBE2I	JUN
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	NFKB1
NFKB1	SP1
GPRASP2	AGO2
AGO2	HSP90AA1
TXN	TP53
GPRASP2	AP1G1
TXN	NR3C1
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	SIAH1
SIAH1	RUNX1
TXN	UBQLN4
UBQLN4	RUNX1T1
GPRASP2	RPS6KA5
RPS6KA5	CREB1
GPRASP2	EIF3E
EIF3E	NCOA3
NCOA3	CEBPA
OPRD1	HSPA4
HSPA4	HIF1A
CHRM2	SET
SET	NR3C1
SET	TP53
TP53	SP1
NR3C1	HSP90AA1
SET	APP
CHRM2	GPRASP1
NR3C1	NCOR2
CHRM2	Set
Set	Csnk1e
Csnk1e	C1QBP
TP53	HIF1A
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	HSP90AA1
APP	MYC
MYC	RUNX1
RUNX1	JUP
RUNX1T1	JUP
CREB5	FOSB
FOSB	RELA
HIF1A	PFKFB4
NFYA	HLA-DRB5
NFYB	HLA-DMA
NFYB	HLA-DOA
NFYB	HLA-DPB1
NFYB	HLA-DQA1
NFYB	HLA-DQA2
NFYB	HLA-DQB1
NFYB	HLA-DRA
MAPK8	TNF
MAPK11	IL1A
SPI1	REL
LEF1	ADA
CREB1	ARG1
JUND	IVL
ATF1	JUN
ATF2	JUN
CREB1	JUN
EGR1	JUN
ERG	JUN
SMAD3	MMP9
JUN	NFKB2
SP1	NFKB2
ETS2	PLAU
ESR1	UBE2L3
