HTR2A	CBL
FLNA	RBM39
RBM39	JUN
CALM1	ESR1
ESR1	SP3
PAWR	CAND1
CAND1	NR3C2
ESR1	CEBPB
PML	RUNX1
REL	HDAC1
CALM1	RAF1
RAF1	BCL6
HTR1A	S1PR1
S1PR1	TRIP6
TRIP6	PTK2
PTK2	TP53
HTR1A	HTR1D
HTR1D	HTR1B
HTR1B	MDFI
MDFI	KAT5
KAT5	CREB1
TRIP6	CREB5
CREB5	ATF2
TRIP6	SRC
SRC	HDAC3
HDAC3	CREB3
S1PR1	WWP2
WWP2	PTCH1
PTCH1	ATF6B
S1PR1	GNAI3
GNAI3	GNAO1
GNAO1	GABBR1
GABBR1	ATF4
GNAI3	XPO1
XPO1	ELAVL1
MDFI	PRKAB2
PRKAB2	CREB3L1
XPO1	E2F4
TRIP6	POM121
POM121	BRCA1
WWP2	SMAD7
SMAD7	MYC
WWP2	SMAD3
SMAD3	SP1
GNAI3	YWHAQ
YWHAQ	E2F1
E2F1	NFKB1
YWHAQ	NCOA3
NCOA3	ETS1
XPO1	PPARG
MDFI	NR1H2
NR1H2	RXRB
TRIP6	AJUBA
AJUBA	RXRG
YWHAQ	LMNB1
SRC	CREBBP
SMAD3	EP300
SMAD3	HIF1A
YWHAQ	NCOA1
NCOA1	ARNT
CREB5	JUN
YWHAQ	ESR1
GNAI3	OSBP
OSBP	CAND1
WWP2	ATN1
ATN1	RUNX1T1
WWP2	FBXO11
FBXO11	BCL6
KAT5	TP53
MDFI	CREB5
KAT5	HDAC3
MDFI	NAB2
NAB2	XBP1
XBP1	ATF6B
KAT5	EP300
MDFI	VHL
VHL	ELAVL1
KAT5	BRCA1
BRCA1	E2F4
KAT5	MYC
VHL	SP1
EP300	NFKB1
MDFI	PIN1
PIN1	PPARG
NR1H2	RXRA
NR1H2	RXRG
BRCA1	POU2F1
MDFI	MYOD1
MYOD1	CREBBP
VHL	HIF1A
PIN1	JUN
VHL	HSP90AA1
EP300	CEBPB
MYOD1	RUNX1
MDFI	CBFA2T2
CBFA2T2	RUNX1T1
PIN1	BCL6
HTR1D	S1PR1
HTR1E	PSMC3
PSMC3	TP53
HTR1E	MEOX2
MEOX2	KAT5
HTR1E	PSMC4
PSMC4	TRAP1
TRAP1	RB1
RB1	ATF2
PSMC4	RBBP4
RBBP4	HDAC3
PSMC4	RNF2
RNF2	MOV10
MEOX2	RELA
RELA	ATF4
PSMC4	PSMB5
PSMB5	RND1
RND1	CREB3L2
MEOX2	PRKAB2
PSMC3	FOSL1
FOSL1	CREB5
PSMC3	AR
PSMC4	RAD23B
RAD23B	BRCA1
PSMC4	PSMC5
PSMC5	MYC
PSMC5	SP1
PSMC4	PSMD10
PSMD10	NFKB1
TP53	ETS1
RELA	PPARG
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
RELA	POU2F1
RBBP4	CREBBP
RELA	EP300
PSMC3	HIF1A
HIF1A	ARNT
RELA	JUN
RELA	SP3
HTR1E	ATP5B
ATP5B	HSP90AA1
RELA	CEBPB
MEOX2	TRAF6
TRAF6	RUNX1
PSMC4	PSMA3
PSMA3	HDAC2
HDAC2	RUNX1T1
MEOX2	PIN1
HTR2C	DLG4
DLG4	ERBB4
ERBB4	TP53
HTR2C	CALM1
CALM1	AKT1
AKT1	CREB1
DLG4	MDM2
MDM2	PML
CALM1	STX8
STX8	CREB3
ESR1	XBP1
DLG4	DLG1
DLG1	BTRC
BTRC	ATF4
DLG4	PRKCA
PRKCA	ELAVL1
MDM2	PGRMC1
MDM2	TRIM23
TRIM23	CREB5
CALM1	ITPR1
ESR1	MYC
ESR1	SP1
CALM1	DCUN1D1
DCUN1D1	NFKB1
DLG4	ACTN2
ACTN2	SP100
SP100	ETS1
DLG4	KCNA4
KCNA4	SRC
DLG4	FYN
FYN	NR3C1
NR3C1	RXRB
MDM2	CUL1
CUL1	RXRG
DLG4	HGS
HGS	HSPA8
ESR1	CREBBP
MDM2	EP300
MDM2	HIF1A
MDM2	CDKN1A
CDKN1A	CEBPA
MDM2	JUN
ERBB4	YAP1
YAP1	RUNX1
ERBB4	NCOR1
NCOR1	RUNX1T1
HTR6	ATM
ATM	TP53
ATM	CREB1
ATM	ATF2
HTR6	COPS5
COPS5	NXF1
NXF1	ATF6B
HTR6	CLTC
CLTC	EP300
CREB3	CREB3L2
ATM	BRCA1
EP300	MYC
EP300	SP1
COPS5	NFKB1
HTR6	CDK5
CDK5	PPARG
EP300	RXRA
COPS5	CUL1
CLTC	XRCC6
XRCC6	POU2F1
EP300	CREBBP
ATM	HIF1A
ATF2	CEBPA
COPS5	JUN
COPS5	HSP90AA1
EP300	RUNX1
ATM	HDAC1
EP300	BCL6
HTR7	CUL3
CUL3	YWHAZ
CUL3	ATF2
ATF2	CREB1
CUL3	HCFC1
HCFC1	CREB3
CUL3	NXF1
ATF2	ATF4
CUL3	ELAVL1
CUL3	PGRMC1
CUL3	GRB2
CUL3	TRIM28
TRIM28	E2F4
CUL3	CTNNB1
CUL3	APP
CUL3	NFKB1
CUL3	DAXX
DAXX	ETS1
CUL3	SMN1
SMN1	RXRA
APP	AKAP13
CUL3	CUL1
CUL3	XRCC5
XRCC5	POU2F1
CUL3	HSP90AA1
ATF2	JUN
CUL3	RPA2
RPA2	SFPQ
SFPQ	SP3
ATF2	CEBPB
CUL3	SMARCA4
SMARCA4	RUNX1
CUL3	KPNA1
KPNA1	RUNX1T1
CUL3	BCL6
DRD1	RANBP9
RANBP9	ESR1
ESR1	TP53
RANBP9	NR3C1
NR3C1	CREB1
RANBP9	THRB
THRB	ATF2
RANBP9	COPS5
ESR1	EP300
ESR1	BRCA1
RANBP9	AR
RANBP9	APP
NR3C1	NFKB1
RANBP9	UBE2I
UBE2I	ETS1
NR3C1	PPARG
UBE2I	RXRA
THRB	RXRG
NR3C1	POU2F1
ESR1	HIF1A
APP	MAPK8
MAPK8	CEBPA
NR3C1	JUN
APP	C9orf41
C9orf41	NR3C2
RANBP9	TRAF6
ESR1	NCOR2
NCOR2	RUNX1T1
RANBP9	RAF1
DRD5	GNA12
GNA12	HSP90AA1
HSP90AA1	TP53
DRD5	GNA13
GNA13	MAP3K5
MAP3K5	EP300
EP300	CREB1
EP300	ATF2
GNA13	ARHGEF11
ARHGEF11	RHOA
RHOA	SHMT2
SHMT2	CREB3
HSP90AA1	CDK6
CDK6	ATF6B
ARHGEF11	PLXNB1
PLXNB1	RND1
GNA13	PRKAR2A
PRKAR2A	RUNX1T1
RUNX1T1	CREB3L1
MAP3K5	TRAF2
TRAF2	CREB5
GNA13	RDX
RDX	ENO1
ENO1	E2F4
HSP90AA1	BRCA1
GNA12	APP
HSP90AA1	SP1
EP300	PPARG
GNA13	PTK2B
PTK2B	SRC
PRKAR2A	AKAP13
HSP90AA1	PPARA
PPARA	RXRG
APP	HSPA8
MAP3K5	CREBBP
HSP90AA1	HIF1A
PTK2B	VAV1
VAV1	JUN
PTK2B	EGFR
EGFR	CEBPB
HSP90AA1	BCL6
DRD3	EPB41L1
COPS5	TP53
DRD3	GIPC1
GIPC1	MCM7
MCM7	FHL2
FHL2	CREB1
MCM7	RB1
GIPC1	OGT
OGT	RELA
EPB41L1	PSMB5
DRD3	RDX
RB1	SP1
GIPC1	ACTN1
ACTN1	PIAS4
PIAS4	ETS1
RB1	PPARG
GIPC1	MMS19
MMS19	THRB
THRB	RXRB
MCM7	HIF1A
HIF1A	CREBBP
RDX	CTTN
CTTN	EP300
RB1	ARNT
MCM7	UBE3A
UBE3A	CEBPA
RB1	CEBPB
FHL2	RUNX1
OGT	SIN3A
SIN3A	RUNX1T1
SIN3A	BCL6
DRD4	STUB1
STUB1	TP53
DRD4	ARRB2
ARRB2	AKT1
ARRB2	MAPK1
MAPK1	ATF2
ARRB2	MAP2K4
MAP2K4	JUN
JUN	CREB3
DRD4	GRB2
ARRB2	NFKBIA
NFKBIA	ATF4
ARRB2	RPA1
RPA1	ELAVL1
RPA1	PGRMC1
ARRB2	TRIM28
ARRB2	XRCC5
XRCC5	BRCA1
STUB1	MYC
MAPK1	SP1
NFKBIA	NFKB1
ARRB2	XRCC6
XRCC6	PPARG
MAPK1	RXRA
STUB1	NR3C1
RPA1	CUL1
ARRB2	CSK
CSK	CREBBP
STUB1	HIF1A
ARRB2	C1QBP
C1QBP	CEBPA
ARRB2	SFPQ
ARRB2	PTGES3
PTGES3	NR3C2
MAPK1	CEBPB
STUB1	RUNX1
ARRB2	HDAC2
ADRA1B	AP2M1
AP2M1	BCR
BCR	TP53
AP2M1	CLTC
AP2M1	RUVBL2
RUVBL2	ATF2
AP2M1	STX8
AP2M1	UBC
UBC	ATF6
ATF6	ATF6B
AP2M1	CSNK2B
CSNK2B	PRKAB2
AP2M1	EPS15
EPS15	TRAF2
BCR	RB1
RB1	E2F4
CSNK2B	BRCA1
CSNK2B	MYC
AP2M1	SFPQ
SFPQ	SP1
SFPQ	PPARG
CSNK2B	RXRA
SFPQ	NR3C1
AP2M1	HSPA8
AP2M1	APC
APC	CREBBP
EP300	HIF1A
HSPA8	UBE3A
AP2M1	AP1G1
AP1G1	JUN
AP2M1	EEF1A1
EEF1A1	HSP90AA1
AP2M1	PRKACB
PRKACB	PRKAR2A
ADRA2A	UCHL1
UCHL1	TP53
TP53	CREB1
ADRA2A	GNAO1
GNAO1	RGS20
RGS20	RUVBL2
UCHL1	COPS5
UCHL1	CDK6
UCHL1	CTNNB1
ADRA2A	GNAI2
GNAI2	MDFI
RGS20	CREB5
GNAI2	GNAI3
GNAI2	NPM1
NPM1	BRCA1
UCHL1	CDK4
CDK4	MYC
UCHL1	UBE2I
GNAI2	TRIP6
UCHL1	HSPA8
CTNNB1	EP300
UCHL1	HSP90AA1
CDK4	CEBPA
GNAI2	ITCH
ITCH	JUN
GNAI2	SRSF1
SRSF1	PIAS1
PIAS1	SP3
ITCH	SMAD3
UCHL1	CDK1
CDK1	RUNX1
ITCH	ATN1
ADRA2B	UCHL1
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
EIF2B1	GORASP2
GORASP2	SHMT2
UBE2I	JUN
HNRNPL	SFPQ
HNRNPL	HNRNPK
HNRNPK	CEBPB
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	TP53
GPRASP2	RPS6KA5
RPS6KA5	CREB1
GPRASP2	EIF3E
EIF3E	ATM
TXN	COPS5
GPRASP2	FYTTD1
FYTTD1	NXF1
GPRASP2	AP1G1
JUN	ATF4
GPRASP2	AGO2
AGO2	ELAVL1
GPRASP2	CCDC8
CCDC8	PGRMC1
GPRASP2	AP1M1
AP1M1	BRCA1
EIF3E	FBXW7
FBXW7	MYC
TXN	NFKB1
NFKB1	SP1
GPRASP2	LRIF1
LRIF1	PPARG
GPRASP2	TRIM32
TRIM32	RXRA
TXN	NR3C1
TRIM32	RARA
RARA	RXRG
RPS6KA5	CREBBP
RPS6KA5	EP300
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
HSPA4	HIF1A
BRCA1	ARNT
EIF3E	NCOA3
NCOA3	CEBPA
GPRASP2	AGO1
AGO1	RELA
AGO2	HSP90AA1
BRCA1	CEBPB
OPRD1	SIAH1
SIAH1	RUNX1
TXN	UBQLN4
UBQLN4	RUNX1T1
GPRASP2	RAF1
CHRM2	SET
SET	TP53
SET	NR3C1
SET	APP
MAPK8	ATF2
CHRM2	Set
Set	Cdk4
Cdk4	OS9
OS9	CREB3
TP53	NFYA
NFYA	ATF6B
SET	CCNB1
CCNB1	EP300
SET	XPO1
APP	CUL3
TP53	BRCA1
TP53	SP1
Cdk4	CTCF
CTCF	RXRA
NR3C1	NCOR2
NCOR2	RXRG
NR3C1	CREBBP
TP53	HIF1A
Set	Csnk1e
Csnk1e	C1QBP
Csnk1e	HNRNPK
CHRM2	GPRASP1
TP53	BCL6
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	NFKBIA
CSNK1A1	MDM2
APP	GSK3B
GSK3B	RXRA
CSNK1A1	HSP90AA1
GSK3B	CEBPB
MYC	RUNX1
RUNX1	JUP
RUNX1T1	JUP
IFNG	ICAM1
TNF	VCAM1
CREB3	BDNF
CREB1	BDNF
ATF2	BDNF
CREB3L4	FOSB
ATF4	FOSB
MAPK3	PDYN
CREB3L1	CRH
TP53	GADD45G
TCF7	CCND1
TCF7L2	CCND1
TCF7L1	MYC
ESR1	TRPV5
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ATF6B	IL8
EGR2	FASLG
NFKB1	MMP9
CREBBP	ENO1
CREBBP	ALDOA
CREBBP	NPPA
EP300	ENO1
EP300	ALDOA
EP300	NPPA
HIF1A	ENO1
HIF1A	ALDOA
HIF1A	NPPA
STAT5A	MYC
TCF7	MITF
RBPJ	PTCRA
MYC	VEGFA
NFKB1	TRAF3
NFKB2	BIRC2
CREB3L4	MCL1
FOXO3	PCK2
CREB3L3	BCL2
PPARA	SCP2
PPARD	CPT1C
PPARD	UBC
RXRA	NR1H3
RXRA	CPT2
RXRA	ACSL1
RXRA	ACADM
NFYB	CD74
NFYC	LOC100507709
NFYC	LOC100507714
NFYC	HLA-DRB5
MAPK1	IL12B
MAPK1	IL23A
NFATC1	PTGS2
NFATC3	PTGS2
CREB1	CD55
CREB1	TWF2
FOS	PLAUR
HIF1A	HSP90B1
SP1	CEACAM5
USF1	CEACAM5
USF2	CEACAM5
USF2	CEACAM6
ATF2	CGA
SP3	CYP17A1
PPARA	CYP1A1
POU5F1	GADD45A
PPARA	GADD45A
PPARD	GADD45A
PPARG	GADD45A
CREB1	GH2
NFIC	GH2
SP1	GH2
POU2F2	HLA-DRA
ATF2	HLA-E
POU5F1	HMGB2
SPI1	ITGB2
CEBPA	IVL
JUN	NFKB2
SP1	NFKB2
MYC	NRAS
TFAP2A	NRAS
JUN	NTS
SP1	ODC1
E2F4	PCNA
SP1	PDGFB
SP1	PDHA1
ATF3	PENK
JUND	PLAT
ETV4	TNF
POU2F1	VWF
SMAD4	ZFP36
