HTR2A	CBL
HTR6	ATM
ATM	TP53
HTR6	CLTC
CLTC	EP300
EP300	CREBBP
ATM	HIF1A
HTR7	CUL3
CUL3	YWHAZ
CUL3	SMARCA4
SMARCA4	PAX6
CUL3	CTNNB1
CUL3	GRB2
CUL3	HSP90AA1
ADRA1B	AP2M1
AP2M1	BCR
BCR	TP53
AP2M1	CLTC
AP2M1	APC
APC	CREBBP
EP300	HIF1A
ADRA2A	UCHL1
UCHL1	TP53
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	SMAD3
UCHL1	CTNNB1
CTNNB1	EP300
UCHL1	HSP90AA1
ADRA2B	UCHL1
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	TXN
TXN	TP53
GPRASP2	TRIM32
TRIM32	TP73
TP73	PAX6
GPRASP2	RPS6KA5
RPS6KA5	CREBBP
RPS6KA5	EP300
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	HSPA4
HSPA4	HIF1A
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	ARNT
CHRM2	SET
SET	TP53
SET	CCNB1
CCNB1	EP300
SET	NR3C1
NR3C1	CREBBP
TP53	HIF1A
CHRM3	SET
CHRM3	CSNK1A1
CSNK1A1	HSP90AA1
HTR2B	AGTR1
AGTR1	ZBTB16
ZBTB16	TP53
ZBTB16	EP300
AGTR1	MAPK1
MAPK1	CREBBP
MAPK1	HIF1A
GABRA1	PRKCD
PRKCD	TP53
PRKCD	EP300
PRKCD	STAT3
STAT3	HIF1A
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	EP300
TP53	CREBBP
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	HIF1A
GABRA4	APP
APP	MAPK8
MAPK8	TP53
MAPK8	EP300
APP	CDC20
CDC20	CREBBP
APP	MCM7
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	CFLAR
CFLAR	SMAD3
NOD1	PSMA7
PSMA7	HIF1A
NOD1	HSP90AA1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	SMAD3
TRAK2	PRKAB2
PRKAB2	REL
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PRKAB2	PIAS2
PIAS2	ARNT
GABRB3	MEOX2
RELA	TP53
GABRB3	PRKCA
PRKCA	EP300
RELA	CREBBP
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	AR
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
UBQLN1	RAD23B
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	SATB1
SATB1	EP300
GABRE	GP1BB
GP1BB	LYN
LYN	CREBBP
GABRE	HLA-A
HLA-A	STAT3
SATB1	PML
PML	ARNT
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	CREBBP
GABARAP	ATG7
ATG7	EP300
GABARAP	SQSTM1
SQSTM1	HIF1A
ADRB1	ARRB2
ARRB2	IGF1R
IGF1R	TP53
ARRB2	RPA1
RPA1	SMAD3
ARRB2	HSPA5
HSPA5	EP300
ARRB2	CAPN1
CAPN1	HIF1A
ADRB1	ARRB1
ARRB1	HSP90AA1
ADRB2	TSG101
TSG101	TP53
ADRB2	STAT3
STAT3	EP300
ADRB2	REL
STAT3	PML
ADRB3	SRC
SRC	TP53
SRC	AR
SRC	STAT3
CREBBP	ENO3
EP300	ENO3
HIF1A	ENO3
ARNT	ENO3
TP53	BAX
PAX6	PDHX
TP53	PRKAB1
