HTR2A	CBL
DLG4	ACTN2
ACTN2	SNAI1
SNAI1	EGR1
DLG4	ERBB4
ERBB4	YAP1
ERBB4	NCOR1
NCOR1	IRF5
DLG4	HGS
MDM2	GOLGA2
HTR6	MTOR
MTOR	STAT3
HTR6	CLTC
CLTC	EP300
EP300	REL
HTR6	COPS5
HTR6	ATM
ATM	RELA
EP300	SP1
EP300	MYC
HTR6	TTI1
TTI1	YAP1
EP300	GOLGA2
CLTC	PHB2
HTR7	CUL3
CUL3	RPA2
RPA2	STAT3
CUL3	ATF2
ATF2	CEBPB
CUL3	GRB2
ATF2	JUN
ATF2	FOS
CUL3	NFKB1
CUL3	KPNA2
KPNA2	RELA
CUL3	CTNNB1
CUL3	APP
CUL3	YWHAQ
CUL3	HLA-DMB
HLA-DMB	TEAD1
ADRA1B	AP2M1
AP2M1	CLTC
EP300	STAT3
AP2M1	AP1G1
AP1G1	JUN
AP2M1	HSPA8
AP2M1	SFPQ
SFPQ	SP1
AP2M1	CSNK2B
CSNK2B	MYC
AP2M1	RALBP1
RALBP1	AMOTL2
AMOTL2	YAP1
AP2M1	DVL2
DVL2	WWTR1
WWTR1	TEAD1
AP2M1	PER1
PER1	VPS52
ADRA2A	GNB1
GNB1	MTOR
ADRA2A	GNAI2
GNAI2	ITCH
ITCH	SMAD3
GNAI2	NUCB1
ITCH	JUN
ADRA2A	UCHL1
UCHL1	UBE2I
UCHL1	COPS5
GNAI2	NPM1
NPM1	RELA
UCHL1	CTNNB1
UCHL1	CDK4
CDK4	MYC
UCHL1	TP53
TP53	EGR1
ADRA2A	GNAO1
GNAO1	CACNA1B
CACNA1B	UBE2L3
UBE2L3	YAP1
NPM1	TRIM21
GNAI2	GNG5
GNAI2	MDFI
ADRA2B	UCHL1
UCHL1	HSP90AA1
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
UCHL1	PARK2
PARK2	REL
UBE2I	JUN
TP53	RELA
EIF2B1	GCD2
GCD2	TSA1
TSA1	YAP1
CTNNB1	EP300
EIF2B1	GORASP2
GORASP2	GOLGA2
UBE2I	SUMO2
SUMO2	TEAD3
ADRA2C	UCHL1
ADRA2C	EIF2B1
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	SIAH1
SIAH1	STAT3
CHRM1	GPRASP2
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	CEBPB
OPRD1	HSPA4
GPRASP2	AP1G1
JUN	FOS
GPRASP2	TXN
TXN	NFKB1
GPRASP2	AGO1
AGO1	RELA
NFKB1	SP1
GPRASP2	EIF3E
EIF3E	FBXW7
FBXW7	MYC
TXN	TP53
TXN	PRDX1
PRDX1	YAP1
GPRASP2	RPS6KA5
RPS6KA5	EP300
TXN	NR3C1
NR3C1	NCOA1
EIF3E	TRIM27
GPRASP2	KEAP1
KEAP1	PIDD1
CHRM2	SET
SET	NR3C1
NR3C1	STAT3
CHRM2	Set
Set	Csnk1e
Csnk1e	HNRNPK
CHRM2	GPRASP1
Csnk1e	NACA
NACA	FOS
SET	CCNB1
CCNB1	RELA
SET	TP53
TP53	SP1
SET	APP
SET	XPO1
XPO1	YAP1
CCNB1	EP300
SET	GZMA
GZMA	GOLGA2
CHRM3	SET
APP	GSK3B
GSK3B	CEBPB
CHRM3	CSNK1A1
CSNK1A1	NFKBIA
NFKBIA	REL
APP	MAPK7
MAPK7	FOS
HTR2B	AGTR1
AGTR1	JAK2
JAK2	STAT3
AGTR1	MAPK1
AGTR1	ARRB2
ARRB2	FLNA
MAPK1	JUN
AGTR1	SETD7
SETD7	RELA
ARRB2	HNRNPD
HNRNPD	MYC
AGTR1	ZBTB16
ZBTB16	EP300
MAPK1	INSR
ARRB2	CUL5
CUL5	TRIM27
SETD7	E2F1
GABRA1	PRKCD
PRKCD	STAT3
PRKCD	EP300
STAT3	JUN
STAT3	NFKB1
STAT3	RELA
PRKCD	SP1
PRKCD	APP
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
EP300	E2F1
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	PRPF40A
PRPF40A	HNRNPK
SDCBP2	SEC23A
SEC23A	HSPA4
SDCBP2	ZCCHC10
ZCCHC10	PIN1
PRPF40A	UBE2I
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
ZCCHC10	TP53
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	BEND7
BEND7	TRIM27
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
GABRA4	APP
MAPK8	STAT3
MAPK8	JUN
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
MAPK8	SP1
APP	TAF6
TAF6	YAP1
APP	PSEN2
PSEN2	TRAF6
APP	HGS
APP	MCM7
APP	KAT5
KAT5	E2F1
GABRB1	NOD1
NOD1	HSP90AA1
NOD1	CASP8
CASP8	CEBPB
NOD1	UBC
UBC	FHL2
FHL2	REL
NOD1	CASP9
CASP9	JUN
UBC	ABL1
ABL1	FOS
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
HSP90AA1	MYC
ABL1	YAP1
NOD1	RIPK2
RIPK2	TRAF6
TP53	NCOA1
UBC	TRIM27
UBC	E2F1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	BCL3
BCL3	STAT3
TRAK2	PRKAB2
GSK3B	JUN
BCL3	FOS
GSK3B	RELA
PRKAB2	CRX
CRX	SP1
GSK3B	MYC
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
TRAK2	OGT
GABRB3	MEOX2
RELA	REL
RELA	NFKB1
RELA	SP1
MEOX2	KAT5
MEOX2	PRKAB2
GABRD	UBQLN1
UBQLN1	MTOR
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	PSEN2
UBQLN1	HGS
UBQLN1	UBC
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
CUX1	SATB1
SATB1	EP300
GABRE	ALG9
ALG9	XBP1
XBP1	FOS
CUX1	CCNA1
CCNA1	SP1
GABRE	FAM189B
FAM189B	YAP1
CUX1	TLE4
TLE4	HDAC1
HDAC1	IRF5
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
GABRG2	GABARAP
GABARAP	TBC1D15
TBC1D15	STAT3
GABARAP	NEDD4
NEDD4	SMAD3
GABARAP	TAX1BP1
TAX1BP1	TBK1
TBK1	REL
TAX1BP1	ITCH
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	YY1
YY1	MYC
NEDD4	ERBB3
ERBB3	EGR1
TAX1BP1	RAD18
RAD18	YAP1
TAX1BP1	TRAF6
GABARAP	DVL2
TAX1BP1	IKBKE
IKBKE	TRIM27
WWTR1	TEAD3
ADRB1	ARRB2
ARRB2	PRMT5
PRMT5	RELA
ARRB2	CSK
CSK	CREBBP
ARRB2	IGF1R
IGF1R	PHB2
ADRB2	STAT3
ADRB2	HNRNPK
ADRB2	REL
STAT3	PML
STAT3	SP1
ADRB2	VHL
VHL	MYC
STAT3	EP300
ADRB2	SLC9A3R1
SLC9A3R1	YAP1
STAT3	NCOA1
ADRB2	GRB2
ADRB2	PHB2
ADRB3	SRC
SRC	STAT3
SRC	EGFR
SRC	GRB2
CREBBP	FOS
CREBBP	MYC
SRC	ENO1
NPAS2	PER2
CLOCK	RORC
TCF7	BIRC5
HIF1A	PGK1
ARNT	FIGF
YAP1	BIRC2
YAP1	CCND1
YAP1	SNAI2
WWTR1	FGF1
WWTR1	BBC3
SMAD1	ID4
TEAD3	CTGF
STAT5A	SOCS7
STAT6	SOCS4
RXRA	ACSBG1
RXRA	ACADM
RXRA	UBC
RXRA	UCP1
RXRB	CPT1A
RXRB	GK2
RXRB	CYP4A22
LEF1	JUN
LEF1	MMP7
LEF1	PPARD
TCF7	JUN
CREB1	CD55
TFAP2A	GH2
NFKB1	HMOX1
SMAD7	HMOX1
SP1	HMOX1
STAT1	TP53
FOS	TSHB
NFIC	VWF
