HTR2A	CBL
PRKCD	EP300
PRKCD	STAT3
STAT3	NFKB1
PRKCD	TP53
PRKCD	ELAVL1
ELAVL1	NFYC
PRKCD	APP
TP53	NCL
PRKCD	HDAC5
HDAC5	RFXANK
STAT3	RELA
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	BEND7
BEND7	TRIM27
SDCBP2	C1orf35
C1orf35	APP
ZCCHC10	EEF1A1
GABRA4	APP
APP	KAT5
APP	GSK3B
GSK3B	NFKB1
APP	MAPK8
MAPK8	TP53
MAPK8	EP300
APP	SYNCRIP
SYNCRIP	NHP2L1
APP	EEF1D
EEF1D	RELA
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	COPS6
COPS6	NFKB1
NOD1	UBC
UBC	TRIM27
RNF34	APP
UBC	NCL
NOD1	CFLAR
CFLAR	RAF1
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	CREB1
GSK3B	TP53
GSK3B	CEBPZ
CEBPZ	NFYB
GSK3B	SMAD3
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAG1
PRKAG1	MCM2
MCM2	NCL
GSK3B	HDAC4
GSK3B	RELA
GABRB3	PRKACA
PRKACA	CREB1
GABRB3	MEOX2
RELA	NFKB1
RELA	BRCA1
GABRB3	PRKCA
PRKCA	EP300
PRKCA	ELAVL1
PRKCA	PPARG
MEOX2	HNRNPD
HNRNPD	NCL
MEOX2	PIN1
PIN1	RAF1
GABRD	UBQLN1
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	APP
UBQLN1	RAD23A
RAD23A	TP53
RAD23A	CREBBP
CREBBP	NFYB
UBQLN1	GAPDH
UBQLN1	UBC
GABRE	CUX1
CUX1	RECQL5
RECQL5	CREB1
GABRE	HLA-A
HLA-A	STAT3
CUX1	EHMT2
EHMT2	TP53
GABRE	GP1BB
GP1BB	LYN
LYN	NFYB
CUX1	SATB1
SATB1	KAT2B
KAT2B	NFYC
GABRE	EPHB4
EPHB4	APP
RECQL5	NCL
GABRE	ALG9
ALG9	EAF1
EAF1	NFKBIL1
NFKBIL1	RFXANK
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	AKT1
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	ATG7
ATG7	GTF2A1
GTF2A1	NFYA
ATG7	EP300
NEDD4	SMAD3
NEDD4	PPARG
NEDD4	EGFR
EGFR	EPS8
EPS8	RFXAP
NEDD4	RAF1
GABARAP	KEAP1
KEAP1	RELA
ADRB1	ARRB2
ARRB2	MCM3
MCM3	CDK2
ARRB2	MAP2K4
MAP2K4	APP
ADRB1	GPRASP2
ARRB2	PRMT5
PRMT5	RELA
ADRB2	MAPK14
MAPK14	CREB1
ADRB2	STAT3
ADRB2	SHMT2
ADRB2	GRB2
ADRB2	GAPDH
ADRB2	HGS
HGS	APP
ADRB2	ARRB2
ADRB3	SRC
SRC	CREBBP
CREBBP	CREB1
SRC	STAT3
SRC	TP53
SRC	GRB2
SRC	ARRB2
SRC	EGFR
EGFR	APP
SRC	EPS8
SRC	RAF1
STAT5A	CCND1
STAT6	MYC
RXRB	PLIN1
RXRG	HMGCS2
RXRG	OLR1
RXRG	UCP1
JUN	CCL3
RELA	IL12B
CREB1	LOC101060835
