HTR2A	CBL
HTR1D	HTR1B
HTR1B	MDFI
MDFI	VHL
VHL	SP1
MDFI	KAT5
KAT5	CREB1
KAT5	EP300
KAT5	RELA
HTR1D	S1PR1
S1PR1	GNAI3
GNAI3	XPO1
XPO1	E2F4
KAT5	TP53
MDFI	MYOD1
MYOD1	RUNX1
MDFI	CBFA2T2
CBFA2T2	RUNX1T1
MDFI	CREB5
CREB5	ATF2
KAT5	HDAC3
HDAC3	CREB3
VHL	ELAVL1
MDFI	PRKAB2
VHL	HIF1A
MYOD1	CREBBP
S1PR1	WWP2
WWP2	PTCH1
PTCH1	ATF6B
ADRA2A	UCHL1
UCHL1	CTNNB1
UCHL1	TP53
TP53	CREB1
UCHL1	COPS5
ADRA2A	GNAI2
GNAI2	NPM1
NPM1	RELA
GNAI2	GNAI3
UCHL1	CDK1
CDK1	RUNX1
GNAI2	ITCH
ITCH	ATN1
ATN1	RUNX1T1
ADRA2A	GNAO1
GNAO1	RGS20
RGS20	RUVBL2
GNAI2	MDFI
GNAO1	GABBR1
GABBR1	ATF4
RGS20	CREB5
CTNNB1	EP300
UCHL1	HSP90AA1
UCHL1	CDK6
CDK6	ATF6B
ADRA2B	UCHL1
TP53	RELA
CTNNB1	BRCA1
BRCA1	E2F4
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HMGA1
HMGA1	ATF2
EIF2B1	GORASP2
GORASP2	SHMT2
ADRA2C	UCHL1
ADRA2C	EIF2B1
HTR2C	CALM1
CALM1	ESR1
ESR1	SP1
CALM1	AKT1
CALM1	DCUN1D1
DCUN1D1	NFKB1
HTR2C	DLG4
DLG4	MDM2
MDM2	RELA
DLG4	ERBB4
ERBB4	TP53
ERBB4	YAP1
YAP1	RUNX1
ERBB4	NCOR1
NCOR1	RUNX1T1
MDM2	PML
CALM1	STX8
DLG4	PRKCA
PRKCA	ELAVL1
MDM2	PGRMC1
DLG4	DLG1
DLG1	BTRC
BTRC	ATF4
MDM2	HIF1A
MDM2	TRIM23
TRIM23	CREB5
ESR1	CREBBP
MDM2	EP300
ESR1	XBP1
XBP1	ATF6B
HTR1A	S1PR1
WWP2	SMAD3
SMAD3	SP1
HTR1A	HTR1D
GNAI3	YWHAQ
YWHAQ	E2F1
E2F1	NFKB1
S1PR1	TRIP6
TRIP6	UBE2C
UBE2C	RELA
TRIP6	PTK2
PTK2	TP53
WWP2	ATN1
TRIP6	CREB5
TRIP6	SRC
SRC	HDAC3
XPO1	ELAVL1
GNAI3	GNAO1
SMAD3	HIF1A
SRC	CREBBP
SMAD3	EP300
YWHAQ	NCOA1
NCOA1	ARNT
DRD1	RANBP9
RANBP9	ESR1
RANBP9	NR3C1
NR3C1	CREB1
NR3C1	NFKB1
ESR1	RELA
RANBP9	AR
ESR1	TP53
RANBP9	TRAF6
TRAF6	RUNX1
ESR1	NCOR2
NCOR2	RUNX1T1
RANBP9	THRB
THRB	ATF2
RANBP9	COPS5
ESR1	EP300
ESR1	HIF1A
ESR1	BRCA1
RUNX1	JUP
RUNX1T1	JUP
TCF7	CCND1
TCF7L2	CCND1
TCF7L1	MYC
ESR1	TRPV5
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ATF6B	PCNA
MAPK8	JUN
CREBBP	ENO2
CREBBP	ANGPT4
EP300	ENO2
EP300	ANGPT4
HIF1A	ENO2
HIF1A	ANGPT4
RXRG	EHHADH
IRF7	IFNA8
MAPK11	IL12B
TP53	AQP1
JUN	CYP11A1
SP1	EGFR
POU2F2	HLA-DRA
POU5F1	HMGB2
SP1	KRT5
EGR1	LHB
JUN	NFKB2
SP1	NFKB2
POU2F1	VWF
SMAD4	ZFP36
