HMGCR	MVK
STAT5B	CCND2
STAT6	SOCS7
PAX6	PDX1
HNF1A	HNF4G
RELA	CCL4L1
PIK3R1	AKT2
PIK3R2	AKT1
RBPJL	HES5
BBC3	TP53AIP1
BBC3	TP53
TP53	IGFBP3
TP53	STEAP3
TP53	RPRM
TP53	RRM2
ETS1	IL8
RXRA	APOA2
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFYC	HLA-DPA1
MAPK3	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
RFX5	CD74
RFXAP	LOC100507709
RFXAP	LOC100509457
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	CD74
MAPK12	IL6
RFXANK	HLA-DMA
TCF7	FOSL1
TCF7L2	MMP7
TCF7L2	FOSL1
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
SP1	COL4A2
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
SP1	ADA
CREB1	ADRB2
USF2	CALCA
TFDP1	CAV1
E2F4	CAV1
SP1	CAV1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ESR1	FOS
ESR2	FOS
ETS2	FOS
POU5F1	HMGB2
CEBPB	HP
CREB1	HPGD
E2F4	HSP90B1
TFAP2A	HSPA1A
ESR1	HSPB1
TP53	IL8
CEBPA	ITGA2
ERG	MMP9
PPARA	MMP9
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
CREM	PLAT
NFIC	PLAT
TFAP2A	PLAT
ETS1	PLAU
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
PPARG	PTGS2
REL	PTGS2
USF1	PTGS2
MYC	PTMA
ESR1	PTMA
EGR1	PTP4A1
RARG	S100A9
SPI1	SERPINB1
PPARA	SERPINE1
NFIC	SFTPC
ETS1	SLC26A3
CREB1	SLC9A1
TFAP2A	TAF7
JUN	TFPI2
JUN	TFRC
HOXA4	TH
HOXA5	TH
TFAP2A	TH
ATF1	TNF
ELK1	TNF
ERG	TNNC1
SMAD4	TNNC1
SP3	TNNC1
SP3	TNPO1
CREB1	TRH
POU2F1	TXNRD1
HIF1A	VHL
NFKB1	VWF
