HMGCR	MVK
BBC3	TP53
ETS1	MMP1
FOS	VEGFA
HIF1A	TGFB1
JUN	MMP9
CREB3	BCL2
CREB1	BCL2
CREB3L3	MCL1
PPARA	LPL
PPARA	ACOX1
PPARD	PDPK1
PPARG	PLIN1
PPARG	UCP1
RXRA	FABP3
RXRA	AQP7
RXRA	SLC27A1
RXRA	LPL
NFYB	LOC101060835
NFYB	HLA-DMA
NFYB	HLA-DPA1
MAPK3	IL18
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	CD74
MAPK12	IL1B
RFXANK	HLA-DMA
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
SP1	COL4A2
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREB1	ADRB2
GLI1	BCL2
ATF1	BCL2
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
EGR1	COL2A1
SP3	COL2A1
USF2	CTSB
SP1	CTSL
TFAP2A	CYP11A1
CREB1	ERBB2
ELK1	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
POU2F1	HIST2H2BE
FOS	HLA-DRA
CEBPB	HP
FLI1	ID2
NFKB1	IER3
TP53	IL8
CEBPA	ITGA2
ERG	MMP2
PPARA	MMP9
MYC	NME1
TP53	NME1
JUN	NPPA
FOS	NQO1
HIF1A	NR4A1
RELA	NR4A1
CREB1	NRAS
JUN	NRAS
PAX6	PDHX
JUN	PENK
CREM	PLAT
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
ESR1	PTMA
EGR1	PTP4A1
RARG	S100A9
NFKB1	SAA2
ETS1	SLC26A3
CREB1	SLC9A1
TFAP2A	TAF7
CREB1	TF
HOXA5	TH
TFAP2A	TH
ATF1	TNF
CEBPB	TNF
SP3	TNNC1
SP3	TNPO1
CREB1	TRH
FOS	TSHB
NFKB1	VWF
