HMGCR	MVK
TEAD1	SOX2
TEAD1	CCND2
TEAD4	CTGF
TEAD4	MYC
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	CTGF
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	AXIN2
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	AXIN2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	CCND1
TEAD2	AXIN2
TEAD2	CCND2
SMAD4	SLC2A1
FOXO1	PCK1
SOS1	SPRY3
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
HNF1A	HNF4G
RELA	PTGS2
RELA	CCL4L1
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJL	HES5
TP53	RPRM
RXRA	ACADL
RXRA	APOA2
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFYB	HLA-DQA2
MAPK3	IL23A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MAPK12	IL1A
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L2	FOSL1
USF2	ABCA1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
USF2	CTSB
SP1	CTSL
EGR1	EGFR
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
PPARG	GADD45A
CEBPB	HP
CREB1	HPGD
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
PAX6	PDHX
JUN	PENK
ETS2	PLAU
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
ATF1	TNF
