HMGCR	MVK
ARNT	FLT1
ARNT	GAPDH
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
YAP1	BIRC2
YAP1	ID3
YAP1	SNAI2
YAP1	AXIN2
WWTR1	BBC3
WWTR1	AREG
TCF7	SNAI2
TCF7L2	SOX2
TEAD1	GLI2
TEAD1	CCND2
TEAD4	AXIN1
TEAD3	BIRC5
TP73	BBC3
TEAD2	CTGF
TEAD2	AXIN2
SOS1	SPRY1
SOS1	CCND1
STAT2	CCND2
STAT2	CCND3
STAT2	SOCS3
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5A	SOCS5
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
STAT6	SOCS1
STAT6	CCND2
PAX6	PDX1
HNF1A	HNF4G
TCF7L1	MITF
RELA	CCL4L2
PIK3CB	AKT1
PIK3R2	AKT1
RBPJ	PTCRA
TP53	SHISA5
TP53	PTEN
ETS1	IL8
ETS1	MMP1
CREB3	MCL1
CREB3	BCL2
PPARA	SLC27A1
PPARA	LPL
PPARG	ACSL5
PPARG	PLIN1
RXRA	SCD
RXRB	APOA5
RXRB	ACSL6
RXRB	HMGCS2
RXRB	APOA1
RXRB	ACSBG2
RXRG	FABP4
RXRG	CD36
MAX	CDK6
SMAD5	ID2
FOS	IL6
FOS	TNF
IRF5	IL6
IRF7	IFNA1
IRF7	IFNA10
NFYB	LOC101060835
NFYB	HLA-DMA
NFYB	HLA-DPA1
NFYB	HLA-DQB1
NFYB	HLA-DRA
NFYC	HLA-DPA1
MAPK3	IL18
MAPK8	IL6
MAPK8	IL12A
MAPK8	IL12B
MAPK9	IL1B
MAPK9	IL6
MAPK9	NOS2
MAPK10	IL12A
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DOA
RFXAP	HLA-DRB1
RFXAP	HLA-DRB3
RFXAP	CD74
MAPK12	IL1B
RFXANK	HLA-DMA
RFXANK	HLA-DRB5
RFXANK	CD74
PDX1	INS
CREB3	AQP2
CREB1	AQP2
CREB3L4	AQP2
TCF7L1	MMP7
TCF7L1	PPARD
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
CREB1	TINAGL1
CREB1	CD55
CREB1	TWF2
ELK1	TWF2
ETS2	TWF2
ETV4	PLAUR
FLI1	POLR2A
FOS	PLAUR
PPARG	SAT1
SP1	COL4A2
SP3	ABCA1
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREB1	ADRB2
ATF2	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFIC	CGA
TFAP2A	CGA
TP53	CHEK1
SP3	CHI3L1
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
TFAP2A	CYP11A1
CREB1	ERBB2
ELK1	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
USF1	FBP1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
JUN	FOSL1
POU2F1	HIST2H2BE
FOS	HLA-DRA
REL	IFNG
STAT5B	IFNG
EGR1	IGF2
SP3	IGFBP3
SP1	IL1A
SP1	IL1B
EGR1	IL2
POU2F1	IL2
REL	IL2RA
STAT1	IL2RA
CEBPB	IL4
ERG	MMP9
ETV4	MMP9
PPARA	MMP9
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
CREB1	ODC1
WT1	ODC1
NFIC	PCK2
TP53	PCNA
ELK1	PDGFB
SP1	PDGFB
JUN	PDHA1
PAX6	PDHX
ATF2	PENK
JUN	PENK
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
ESR1	PTMA
EGR1	PTP4A1
USF1	PTPN6
RARG	S100A9
NFKB1	SAA2
PPARA	SERPINE1
ETS1	SLC26A3
CREB1	SLC9A1
EGR1	SOD1
TFAP2A	TAF7
CREB1	TF
JUN	TFRC
HOXA5	TH
TFAP2A	TH
EGR1	THBS1
ATF1	TNF
CEBPB	TNF
ERG	TNNC1
SP3	TNNC1
SP3	TNPO1
TFAP2A	TNPO1
CREB1	TRH
FOS	TSHB
HIF1A	VHL
NFKB1	VWF
POU2F1	VWF
