HMGCR	MVK
RELA	PTGS2
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJ	PTCRA
TP53	SHISA5
TP53	PTEN
ETS1	FIGF
ETS1	MMP9
ETS1	VEGFB
HIF1A	TGFB2
MYC	MMP9
NFKB1	CCND1
IRF1	IL12B
ATF2	BCL2
FOXO3	PCK1
PPARA	APOC3
PPARA	ACSL5
PPARA	FADS2
PPARG	ANGPTL4
PPARG	ACSBG2
RXRA	CPT1B
RXRA	ACADL
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DQA2
NFYB	HLA-DRB1
NFYC	HLA-DQB1
NFYC	HLA-DRB1
MAPK3	NOS2
MAPK3	IL23A
MAPK8	IL18
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	LOC100507709
RFXAP	CD74
MAPK12	IL1B
RFXANK	HLA-DMA
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	FOSL1
SP1	COL4A2
ETS1	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
WT1	ABCB1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
USF2	CEACAM5
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
USF2	CTSB
SP1	CTSL
SP3	CTSL
EGR1	EGFR
NFKB1	ELF3
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
E2F1	HIST1H2AM
POU2F1	HIST2H2BE
FOS	HLA-DRA
POU5F1	HMGB2
ERG	HMOX1
CEBPB	HP
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
PAX6	PDHX
JUN	PENK
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
SP1	RPL15
RARG	S100A9
PPARA	SERPINE1
ETV4	SPP1
TFAP2A	TAF7
JUN	TFRC
SMAD3	TIMP1
ATF1	TNF
ERG	TNNC1
PAX2	TP53
CREB1	TRH
HIF1A	VHL
