HMGCR	MVK
WWTR1	AREG
TCF7	SNAI2
TCF7L2	SOX2
TEAD1	GLI2
TEAD1	AXIN2
TEAD1	CCND2
TEAD4	SNAI2
TEAD4	AXIN1
TEAD3	GLI2
TEAD3	BIRC5
TEAD3	CCND2
TP73	BBC3
TCF7L1	CCND2
TEAD2	CTGF
TEAD2	SOX2
TEAD2	AXIN2
FOXO1	G6PC
FOXO1	PCK1
SOS1	SPRY3
STAT4	CCND3
STAT4	SOCS5
STAT5A	SOCS1
STAT5B	CCND2
STAT5B	SOCS3
STAT6	PIM1
PAX6	PDX1
HNF1A	HNF4G
MAPK3	CDK4
VDR	SLC34A2
RELB	CCL19
PIK3CD	AKT3
PIK3R1	PDPK1
RBPJ	PTCRA
TP53	SESN1
TP53	SERPINE1
TP53	SHISA5
TP53	PTEN
ETS1	VEGFB
ETS1	VEGFC
JUN	FIGF
NFKB1	CCND1
FOXO3	PCK1
FOXO3	G6PC2
ATF4	BCL2
PPARA	FADS2
PPARD	CPT1A
PPARD	ACADL
RXRA	CPT1B
RXRA	CYP4A11
RXRA	CYP27A1
RXRA	ACADL
RXRA	APOA1
RXRA	ACADM
NFKB1	CEBPB
NFKB1	IL23A
NFYB	HLA-DQA2
NFYB	HLA-DRA
MAPK1	NOS2
MAPK3	NOS2
MAPK3	IL23A
MAPK9	NOS2
MAPK9	IL23A
MAPK10	IL12A
MAPK10	IL12B
MAPK12	IL1B
SP1	COL4A2
USF2	ABCA1
CREB1	ADRB2
TFAP2A	CCNB1
USF1	CCNB1
USF2	CCNB1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
EGR1	CD44
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
PPARA	CYP1A1
SP1	CYP1A1
SP3	CYP1A1
USF1	CYP1A1
SP1	CYP21A2
JUNB	DCN
MYC	DDX18
SP1	DKC1
SP3	DKC1
TFAP2A	ERBB2
TP53	ERBB2
BRCA1	ESR1
BRCA2	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
POU5F1	HMGB2
REL	IL2RA
ERG	MMP2
TP53	NME1
FOS	NQO1
RELA	NR4A1
JUN	NRAS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
SP1	RELA
RARA	S100A8
RARG	S100A9
USF2	SP1
POU2F1	SPP1
TFAP2A	TAF7
FOS	TIMP1
STAT1	TIMP1
ATF1	TNF
HIF1A	TP53
STAT1	TP53
CREB1	TRH
POU2F1	VWF
