HMGCR	MVK
CREB5	IL8
CREBBP	FIGF
CREBBP	SERPINE1
CREBBP	VEGFC
EP300	FIGF
EP300	SERPINE1
EP300	VEGFC
HIF1A	FIGF
HIF1A	SERPINE1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	PFKFB1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
STAT2	PIM1
STAT2	CCND1
STAT2	SOCS1
STAT2	SOCS2
STAT2	SOCS5
STAT3	SOCS4
STAT3	SOCS7
STAT3	MYC
STAT3	CCND1
STAT3	SOCS1
STAT4	CCND3
STAT4	SOCS5
STAT5A	CCND3
STAT5B	CCND2
STAT5B	SOCS3
HNF1A	HNF4G
RELA	CCL4L1
RBPJL	HES5
TP53	SESN1
TP53	IGFBP3
TP53	RPRM
JUN	VEGFC
RXRA	APOA2
NFYA	LOC100507714
NFYB	HLA-DQA2
MAPK1	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
RFXAP	CD74
MAPK12	IL1B
SP1	COL4A2
EGR1	ABCB1
EGR2	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
SP1	ABCB1
TP53	ABCB1
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP3	COL2A1
SP3	CTSL
PPARA	CYP1A1
SP1	CYP1A1
SP3	CYP1A1
USF1	CYP1A1
SP1	CYP21A2
JUNB	DCN
E2F4	DHFR
EGR1	EGFR
BRCA1	ESR1
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
FLI1	ID2
RELA	IL2
REL	IL2RA
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
TFAP2A	POLD2
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
TP53	RELA
RARG	S100A9
PPARA	SERPINE1
SP1	SPN
TFAP2A	TAF7
JUN	TFRC
JUN	TIMP1
ATF1	TNF
ERG	TNNC1
JUN	TP53
CREB1	TRH
HIF1A	VHL
